# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_6	cds	3082	4266	-	NNDDNG_01075		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_Q8DWC0, UniRef:UniRef90_Q8DWC0
contig_6	cds	4371	5018	+	NNDDNG_01080	crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	COG:COG0664, COG:T, SO:0001217, UniRef:UniRef50_A0A1G9MF13, UniRef:UniRef90_Q8DWC1
contig_6	cds	5093	5707	+	NNDDNG_01085	def	peptide deformylase	COG:COG0242, COG:J, EC:3.5.1.88, GO:0006412, GO:0036211, GO:0042586, GO:0046872, SO:0001217, UniRef:UniRef50_Q8DWC2, UniRef:UniRef90_Q8DWC2
contig_6	cds	6572	7933	-	NNDDNG_01090	lpd	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	COG:C, COG:COG1249, SO:0001217, UniRef:UniRef50_Q8DWC4, UniRef:UniRef90_Q8DWC4
contig_6	cds	7951	9135	-	NNDDNG_01095	oxdD	Oxalate decarboxylase/archaeal phosphoglucose isomerase, cupin superfamily	COG:COG2140, COG:G, RefSeq:WP_019315609.1, SO:0001217, UniParc:UPI0002F4C1B6, UniRef:UniRef100_UPI0002F4C1B6, UniRef:UniRef50_F3UMY2, UniRef:UniRef90_Q8DWC5
contig_6	cds	9260	10204	-	NNDDNG_01100	yfdV	putative permease, AEC (auxin efflux carrier) family	COG:COG0679, COG:R, SO:0001217, UniRef:UniRef50_G2KV79, UniRef:UniRef90_A0A1L7LGX8
contig_6	cds	10359	11981	-	NNDDNG_01105	sfcA	malolactic enzyme	COG:C, COG:COG0281, EC:4.1.1.101, GO:0043464, GO:0043883, SO:0001217, UniRef:UniRef50_Q48796, UniRef:UniRef90_A3CKP9
contig_6	cds	12096	12449	+	NNDDNG_01110	xRE	DNA-binding transcriptional regulator, XRE-family HTH domain	COG:COG1476, COG:K, RefSeq:WP_002270681.1, SO:0001217, UniParc:UPI0002B596C0, UniRef:UniRef100_UPI0002B596C0, UniRef:UniRef50_D0RWW1, UniRef:UniRef90_A0A2J9QC38
contig_6	cds	12641	13534	+	NNDDNG_01115	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_002263592.1, SO:0001217, UniParc:UPI00000E2D23, UniRef:UniRef100_Q8DWC9, UniRef:UniRef50_D0RWW2, UniRef:UniRef90_Q8DWC9
contig_6	cds	13799	14422	-	NNDDNG_01120	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, SO:0001217, UniRef:UniRef50_G5JN75, UniRef:UniRef90_Q8DWD0
contig_6	cds	14603	15997	+	NNDDNG_01125	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, RefSeq:WP_002267510.1, SO:0001217, UniParc:UPI0002B5B318, UniRef:UniRef100_UPI002713EFE0, UniRef:UniRef50_A0A139NTS2, UniRef:UniRef90_Q8DWD1
contig_6	cds	16119	17255	-	NNDDNG_01130	abgB	Metal-dependent amidase/aminoacylase/carboxypeptidase	COG:COG1473, COG:R, SO:0001217, UniRef:UniRef50_A0A2X0R225, UniRef:UniRef90_A0A1L7LGR3
contig_6	cds	17520	18509	-	NNDDNG_01135	lplA	Lipoate-protein ligase A	COG:COG0095, COG:H, RefSeq:WP_002276437.1, SO:0001217, UniParc:UPI0002B54684, UniRef:UniRef100_UPI0002B54684, UniRef:UniRef50_A0A076Z318, UniRef:UniRef90_A0A1L7LGR7
contig_6	cds	18615	19982	-	NNDDNG_01140		Dihydrolipoyl dehydrogenase	SO:0001217, UniRef:UniRef50_K0AZ73
contig_7	cds	390	1274	-	NNDDNG_01145		DUF4238 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2J9QDI1, UniRef:UniRef90_A0A2J9QDI1
contig_7	cds	1275	3191	-	NNDDNG_01150		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A0U0JSP1
contig_7	cds	3273	4382	-	NNDDNG_01155	bcsZ	Endo-1,4-beta-D-glucanase Y	COG:COG3405, COG:G, RefSeq:WP_002267197.1, SO:0001217, UniParc:UPI0001B058D5, UniRef:UniRef100_A0A2J9QDI0, UniRef:UniRef50_J3AJY3, UniRef:UniRef90_A0A1L7LII2
contig_7	cds	4394	5701	-	NNDDNG_01160	bcsA	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	COG:COG1215, COG:N, SO:0001217, UniRef:UniRef50_A0A2X3XY23, UniRef:UniRef90_G5JVL6
contig_7	cds	5676	5837	-	NNDDNG_01165		DUF3149 domain-containing protein	RefSeq:WP_002263106.1, SO:0001217, UniParc:UPI00000E3144, UniRef:UniRef100_A0A2J9QEB3, UniRef:UniRef50_A0A0F2DJA4, UniRef:UniRef90_A0A2J9QEB3
contig_7	cds	5851	6669	-	NNDDNG_01170		GGDEF domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2X3VKZ5, UniRef:UniRef90_Q8DTB8
contig_7	cds	6647	7795	-	NNDDNG_01175	wecB	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	COG:COG0381, COG:M, EC:5.1.3.14, GO:0008761, GO:0009103, KEGG:K01791, RefSeq:WP_002263104.1, SO:0001217, UniParc:UPI00000E3146, UniRef:UniRef100_A0A2J9QDH0, UniRef:UniRef50_W8YP07, UniRef:UniRef90_A0A1L7LID5
contig_7	cds	8122	8820	-	NNDDNG_01180		putative Zn-dependent protease	COG:COG5549, COG:O, SO:0001217, UniRef:UniRef50_G5JTL8, UniRef:UniRef90_Q8DTB6
contig_7	cds	9420	9950	-	NNDDNG_01185	yehR	DUF1307 domain-containing protein	COG:COG4808, COG:S, SO:0001217, UniRef:UniRef50_Q8DTB5, UniRef:UniRef90_Q8DTB5
contig_7	cds	10042	10833	-	NNDDNG_01190	frmB	S-formylglutathione hydrolase FrmB	COG:COG0627, COG:V, RefSeq:WP_002263101.1, SO:0001217, UniParc:UPI00000E3149, UniRef:UniRef100_A0A2J9QDH1, UniRef:UniRef50_A0A5D3HGS7, UniRef:UniRef90_A0A2J9QDH1
contig_7	cds	10913	11227	+	NNDDNG_01195		Uncharacterized conserved protein, contains Zn-finger domain of CHY type	COG:COG4357, COG:S, RefSeq:WP_002266197.1, SO:0001217, UniParc:UPI0001B058D2, UniRef:UniRef100_A0A2J9QDI6, UniRef:UniRef50_A0A2I1TMU8, UniRef:UniRef90_A0A829BNY9
contig_7	cds	11321	12985	-	NNDDNG_01200	rnjA	mRNA degradation ribonuclease J1/J2	COG:COG0595, COG:J, RefSeq:WP_002266198.1, SO:0001217, UniParc:UPI000264EE47, UniRef:UniRef100_A0A2J9QDG1, UniRef:UniRef50_Q8K7S6, UniRef:UniRef90_Q8DTB3
contig_7	cds	13232	13990	-	NNDDNG_01205	phnK	ABC-type uncharacterized transport system, ATPase component	COG:COG1101, COG:R, RefSeq:WP_002263098.1, SO:0001217, UniParc:UPI00000E314B, UniRef:UniRef100_A0A2J9QDG8, UniRef:UniRef50_A0A0T8M4T5, UniRef:UniRef90_J3JPM0
contig_7	cds	13987	14856	-	NNDDNG_01210		ABC-type uncharacterized transport system, permease component	COG:COG4120, COG:R, RefSeq:WP_002263097.1, SO:0001217, UniParc:UPI00000E314C, UniRef:UniRef100_Q8DTB1, UniRef:UniRef50_I7J8T3, UniRef:UniRef90_Q8DTB1
contig_7	cds	14967	15968	-	NNDDNG_01215	trpX	tryptophan ABC transporter substrate-binding protein	COG:COG2984, COG:R, KEGG:K01989, RefSeq:WP_019313667.1, SO:0001217, UniParc:UPI0002F0CA0C, UniRef:UniRef100_UPI0002F0CA0C, UniRef:UniRef50_A0A0H2UPV6, UniRef:UniRef90_Q8DTB0
contig_7	cds	16230	17879	+	NNDDNG_01220	rqcH	Ribosome quality control (RQC) protein RqcH, Rqc2/NEMF/Tae2 family, contains fibronectin-(FbpA) and RNA- (NFACT) binding domains	COG:COG1293, COG:JO, RefSeq:WP_168753147.1, SO:0001217, UniParc:UPI0014550FBA, UniRef:UniRef100_UPI0014550FBA, UniRef:UniRef50_Q8DQ36, UniRef:UniRef90_Q8DTA9
contig_7	cds	18184	19581	+	NNDDNG_01225		Amino acid permease	RefSeq:WP_002264613.1, SO:0001217, UniParc:UPI0002B55D4A, UniRef:UniRef100_A0A2J9QDF7, UniRef:UniRef50_W5II65, UniRef:UniRef90_Q8DTA8
contig_7	cds	19652	20368	-	NNDDNG_01230	budA	acetolactate decarboxylase	COG:COG3527, COG:Q, EC:4.1.1.5, GO:0006113, GO:0045151, GO:0047605, KEGG:K01575, RefSeq:WP_002263093.1, SO:0001217, UniParc:UPI00000E3150, UniRef:UniRef100_A0A2J9QDF9, UniRef:UniRef50_Q8L208, UniRef:UniRef90_G5JVM9
contig_7	cds	20382	22061	-	NNDDNG_01235	alsS	acetolactate synthase AlsS	COG:COG0028, COG:EH, EC:2.2.1.6, GO:0000287, GO:0003984, GO:0030976, GO:0034077, RefSeq:WP_151416364.1, SO:0001217, UniParc:UPI00124A3AEA, UniRef:UniRef100_UPI00124A3AEA, UniRef:UniRef50_Q04789, UniRef:UniRef90_Q8DTA6
contig_7	cds	22194	23426	-	NNDDNG_01240		TPR repeat-containing protein	RefSeq:WP_002267741.1, SO:0001217, UniParc:UPI000264EE0E, UniRef:UniRef100_UPI000264EE0E, UniRef:UniRef50_A0A172Q801, UniRef:UniRef90_A0A829BWP2
contig_7	cds	23416	24585	-	NNDDNG_01245	perM	putative PurR-regulated permease PerM	COG:COG0628, COG:R, RefSeq:WP_002264617.1, SO:0001217, UniParc:UPI000268A93A, UniRef:UniRef100_A0A829BP01, UniRef:UniRef50_D3H9J9, UniRef:UniRef90_A0A829BP01
contig_7	cds	24655	25134	-	NNDDNG_01250	mutX	8-oxo-dGTP diphosphatase	COG:COG1051, COG:F, EC:3.6.1.55, GO:0006260, GO:0006281, GO:0008413, GO:0035539, GO:0046872, RefSeq:WP_002266205.1, SO:0001217, UniParc:UPI0002B59CFA, UniRef:UniRef100_UPI0002B59CFA, UniRef:UniRef50_P41354, UniRef:UniRef90_P95781
contig_7	cds	25427	26473	-	NNDDNG_01255	rfbB	dTDP-glucose 4,6-dehydratase	COG:COG1088, COG:M, EC:4.2.1.46, GO:0008460, GO:0009243, GO:0019305, RefSeq:WP_002267186.1, SO:0001217, UniParc:UPI0002B5D070, UniRef:UniRef100_A0A2J9QDE7, UniRef:UniRef50_P95780, UniRef:UniRef90_F3UAC1
contig_7	cds	26877	27050	-	NNDDNG_01260		hypothetical protein	RefSeq:WP_002263086.1, SO:0001217, UniParc:UPI00000E3155, UniRef:UniRef100_Q8DTA2, UniRef:UniRef50_Q8DTA2, UniRef:UniRef90_Q8DTA2
contig_7	cds	27113	27709	-	NNDDNG_01265	rfbC	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme	COG:COG1898, COG:M, RefSeq:WP_002279906.1, SO:0001217, UniParc:UPI0002B5B3E7, UniRef:UniRef100_UPI0002B5B3E7, UniRef:UniRef50_Q5XCG7, UniRef:UniRef90_A0A1W5ZFN3
contig_7	cds	27711	28580	-	NNDDNG_01270	rfbA	glucose-1-phosphate thymidylyltransferase RfbA	COG:COG1209, COG:M, EC:2.7.7.24, GO:0008879, GO:0009243, GO:0019305, GO:0045227, GO:0046872, RefSeq:WP_002263084.1, SO:0001217, UniParc:UPI00001342FB, UniRef:UniRef100_P95778, UniRef:UniRef50_P95778, UniRef:UniRef90_P95778
contig_7	cds	28645	29748	-	NNDDNG_01275		Oxidoreductase	SO:0001217, UniRef:UniRef50_A0A2X3RUZ2, UniRef:UniRef90_Q8DTA0
contig_7	cds	29775	30563	-	NNDDNG_01280	nIF3	Nif3-like dinuclear metal center hexameric protein	COG:COG0327, COG:H, GO:0005737, GO:0008150, GO:0051540, SO:0001217, UniRef:UniRef50_Q97PK0, UniRef:UniRef90_P95777
contig_7	cds	30553	31251	-	NNDDNG_01285	trmK	tRNA A22 N1-methylase	COG:COG2384, COG:J, RefSeq:WP_002290983.1, SO:0001217, UniParc:UPI000264EE09, UniRef:UniRef100_UPI000264EE09, UniRef:UniRef50_Q8DZA6, UniRef:UniRef90_Q8DT98
contig_7	cds	31241	31936	-	NNDDNG_01290	dnaD	DNA replication protein DnaD	COG:COG3935, COG:L, RefSeq:WP_002266211.1, SO:0001217, UniParc:UPI00000B2235, UniRef:UniRef100_P95775, UniRef:UniRef50_Q8DT97, UniRef:UniRef90_Q8DT97
contig_7	cds	31946	32890	-	NNDDNG_01295	metA	homoserine O-succinyltransferase	COG:COG1897, COG:E, EC:2.3.1.31, EC:2.3.1.46, GO:0004414, GO:0005737, GO:0008899, GO:0009086, GO:0019281, RefSeq:WP_002265202.1, SO:0001217, UniParc:UPI0001B0588B, UniRef:UniRef100_A0A2J9QDF3, UniRef:UniRef50_Q97PM9, UniRef:UniRef90_Q8DT96
contig_7	cds	32994	33548	-	NNDDNG_01300	apt	adenine phosphoribosyltransferase	EC:2.4.2.7, GO:0003999, GO:0005737, GO:0006166, GO:0006168, GO:0009116, GO:0044209, SO:0001217, UniRef:UniRef50_Q9CHT5, UniRef:UniRef90_Q8DT95
contig_7	cds	34186	34818	-	NNDDNG_01305	mA1133	Cyclopropanoid cyclopropyl hydrolase, GyrI-like domain	COG:COG4832, COG:VT, SO:0001217, UniRef:UniRef50_Q8DT94, UniRef:UniRef90_Q8DT94
contig_7	cds	35070	35969	-	NNDDNG_01310	yobV	putative DNA-binding transcriptional regulator YobV, contains HTH and WYL domains	COG:COG2378, COG:K, RefSeq:WP_002266216.1, SO:0001217, UniParc:UPI0001B05887, UniRef:UniRef100_UPI0001B05887, UniRef:UniRef50_Q8DT93, UniRef:UniRef90_Q8DT93
contig_7	cds	36089	37201	-	NNDDNG_01315	recJ	Single-stranded-DNA-specific exonuclease recJ	SO:0001217, UniRef:UniRef50_Q1JM39
contig_8	cds	20	646	+	NNDDNG_01320	soxR	DNA-binding transcriptional regulator, MerR family	COG:COG0789, COG:K, RefSeq:WP_002266128.1, SO:0001217, UniParc:UPI0002B5AD06, UniRef:UniRef100_A0A2J9QBJ1, UniRef:UniRef50_Q8DRZ5, UniRef:UniRef90_Q8DRZ5
contig_8	cds	815	1840	-	NNDDNG_01325	yeiH	UPF0324 membrane protein SMU_2059c	COG:COG2855, COG:S, GO:0005886, SO:0001217, UniRef:UniRef50_Q8DRZ4, UniRef:UniRef90_Q8DRZ4
contig_8	cds	1945	2820	+	NNDDNG_01330	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, SO:0001217, UniRef:UniRef50_A0A380KLU8, UniRef:UniRef90_Q8DRZ3
contig_8	cds	2889	3542	+	NNDDNG_01335		DUF4947 domain-containing protein	RefSeq:WP_002262370.1, SO:0001217, UniParc:UPI00000E3320, UniRef:UniRef100_A0A2J9QBI0, UniRef:UniRef50_A0A2X3VIL3, UniRef:UniRef90_A0A2J9QBI0
contig_8	cds	3748	4707	-	NNDDNG_01340	hemH	ferrochelatase	COG:COG0276, COG:H, EC:4.98.1.1, EC:4.99.1.9, GO:0004325, GO:0005737, GO:0006779, GO:0006783, GO:0046872, KEGG:K01772, RefSeq:WP_002306442.1, SO:0001217, UniParc:UPI0002B50DB8, UniRef:UniRef100_UPI0002B50DB8, UniRef:UniRef50_A0KL51, UniRef:UniRef90_Q8CWW4
contig_8	cds	4783	7581	-	NNDDNG_01345	yfhO	Uncharacterized membrane protein YfhO	COG:COG4485, COG:S, SO:0001217, UniRef:UniRef50_A0A1Q8RKK1, UniRef:UniRef90_A0A2J9QCF2
contig_8	cds	7714	8730	-	NNDDNG_01350	galE	UDP-glucose 4-epimerase GalE	COG:COG1087, COG:M, EC:5.1.3.2, GO:0003978, GO:0006012, SO:0001217, UniRef:UniRef50_P55180, UniRef:UniRef90_A0A2J9QCE7
contig_8	cds	8765	11689	-	NNDDNG_01355	yfhO	Uncharacterized membrane protein YfhO	COG:COG4485, COG:S, SO:0001217, UniRef:UniRef50_S3AFP6, UniRef:UniRef90_A0A2J9QBJ6
contig_8	cds	11686	12645	-	NNDDNG_01360	wcaA	Glycosyltransferase involved in cell wall bisynthesis	COG:COG0463, COG:M, RefSeq:WP_002264558.1, SO:0001217, UniParc:UPI00000E3324, UniRef:UniRef100_Q8DRY8, UniRef:UniRef50_A0A0Z8SGU5, UniRef:UniRef90_Q8DRY8
contig_8	cds	13257	14051	+	NNDDNG_01365	zupT	zinc transporter ZupT	COG:COG0428, COG:P, GO:0005385, GO:0005886, GO:0046872, RefSeq:WP_002268332.1, SO:0001217, UniParc:UPI0002B5AA62, UniRef:UniRef100_UPI0002B5AA62, UniRef:UniRef50_Q8DRY7, UniRef:UniRef90_Q8DRY7
contig_8	cds	14078	14806	+	NNDDNG_01370	yaaA	peroxide stress protein YaaA	RefSeq:WP_002268331.1, SO:0001217, UniParc:UPI0002B4EE10, UniRef:UniRef100_A0A2J9QBI1, UniRef:UniRef50_Q5M285, UniRef:UniRef90_Q8DRY6
contig_8	cds	14893	15498	-	NNDDNG_01375	nrdG	anaerobic ribonucleoside-triphosphate reductase activating protein	COG:COG0602, COG:H, GO:0009265, GO:0051353, GO:0051539, SO:0001217, UniRef:UniRef50_A0A139Q679, UniRef:UniRef90_G5JWY3
contig_8	cds	15458	16015	-	NNDDNG_01380		putative acetyltransferase	COG:COG3981, COG:R, SO:0001217, UniRef:UniRef50_Q8DRY4, UniRef:UniRef90_Q8DRY4
contig_8	cds	16049	16180	-	NNDDNG_01385		30S ribosomal protein S10	RefSeq:WP_002262380.1, SO:0001217, UniParc:UPI00000E3329, UniRef:UniRef100_Q8DRY3, UniRef:UniRef50_Q8DRY3, UniRef:UniRef90_Q8DRY3
contig_8	cds	16276	18480	-	NNDDNG_01390	nrdD	anaerobic ribonucleoside-triphosphate reductase	COG:COG1328, COG:F, EC:1.17.4.2, GO:0006260, GO:0008998, RefSeq:WP_002263793.1, SO:0001217, UniParc:UPI00000E332A, UniRef:UniRef100_Q8DRY2, UniRef:UniRef50_A0A4Q1KXP3, UniRef:UniRef90_Q8DRY2
contig_8	cds	18579	20144	-	NNDDNG_01395		DUF2079 domain-containing protein	SO:0001217, UniRef:UniRef50_Q8DRY1, UniRef:UniRef90_Q8DRY1
contig_8	cds	20384	20683	-	NNDDNG_01400	yrzB	UPF0473 protein SMU_2077c	COG:COG3906, COG:S, RefSeq:WP_002262384.1, SO:0001217, UniParc:UPI00000E332D, UniRef:UniRef100_Q8DRX9, UniRef:UniRef50_A4IR77, UniRef:UniRef90_Q8DRX9
contig_8	cds	20764	21183	-	NNDDNG_01405	ruvX	Holliday junction resolvase RuvX	COG:COG0816, COG:JLK, EC:3.1.-.-, EC:3.1.21.10, GO:0000967, GO:0003674, GO:0004518, GO:0005737, GO:0008150, KEGG:K07447, RefSeq:WP_002270746.1, SO:0001217, UniParc:UPI0002B5E41C, UniRef:UniRef100_UPI0002B5E41C, UniRef:UniRef50_P0DF52, UniRef:UniRef90_Q8DRX8
contig_8	cds	21180	21449	-	NNDDNG_01410	ireB	IreB family regulatory phosphoprotein	COG:COG4472, COG:S, RefSeq:WP_002262386.1, SO:0001217, UniParc:UPI00000E332F, UniRef:UniRef100_Q8DRX7, UniRef:UniRef50_Q2RHZ4, UniRef:UniRef90_Q8DRX7
contig_8	cds	21617	22051	+	NNDDNG_01415	lytT	DNA-binding response regulator, LytR/AlgR family	COG:COG3279, COG:KT, RefSeq:WP_002277469.1, SO:0001217, UniParc:UPI0002B52AE4, UniRef:UniRef100_UPI0002B52AE4, UniRef:UniRef50_Q8DRX6, UniRef:UniRef90_Q8DRX6
contig_8	cds	22064	22510	+	NNDDNG_01420		DUF3021 domain-containing protein	RefSeq:WP_002262388.1, SO:0001217, UniParc:UPI00000E3331, UniRef:UniRef100_A0A2J9QBL7, UniRef:UniRef50_J3JQF7, UniRef:UniRef90_A0A1L7LM76
contig_8	cds	22842	23267	-	NNDDNG_01425		hypothetical protein	RefSeq:WP_002262390.1, SO:0001217, UniParc:UPI00000E3332, UniRef:UniRef100_Q8DRX4, UniRef:UniRef50_Q8DRX4, UniRef:UniRef90_Q8DRX4
contig_8	cds	23519	23917	-	NNDDNG_01430	spx	transcriptional regulator Spx	COG:COG1393, COG:P, RefSeq:WP_002262391.1, SO:0001217, UniParc:UPI00000E3333, UniRef:UniRef100_A0A2J9QBK3, UniRef:UniRef50_P60375, UniRef:UniRef90_A0A2J9QBK3
contig_8	cds	24002	25153	-	NNDDNG_01435	recA	recombinase RecA	COG:COG0468, COG:L, GO:0003677, GO:0003684, GO:0003697, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0008094, GO:0009432, GO:0016887, GO:0140664, RefSeq:WP_002262392.1, SO:0001217, UniParc:UPI0000133533, UniRef:UniRef100_P27624, UniRef:UniRef50_P27624, UniRef:UniRef90_P27624
contig_8	cds	25193	26449	-	NNDDNG_01440	cinA	competence/damage-inducible protein A	COG:COG1546, COG:H, EC:3.5.1.42, KEGG:K03742, SO:0001217, UniRef:UniRef50_P54184, UniRef:UniRef90_Q8DRX2
contig_8	cds	26598	27158	-	NNDDNG_01445	tag	3-methyladenine DNA glycosylase Tag	COG:COG2818, COG:L, RefSeq:WP_002268198.1, SO:0001217, UniParc:UPI000268A8D1, UniRef:UniRef100_A0A829BL94, UniRef:UniRef50_A0A1C6EWR8, UniRef:UniRef90_Q8DRX1
contig_8	cds	27240	27833	-	NNDDNG_01450	ruvA	Holliday junction branch migration protein RuvA	COG:COG0632, COG:L, EC:3.6.4.12, GO:0000400, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0009379, GO:0048476, KEGG:K03550, RefSeq:WP_002262395.1, SO:0001217, UniParc:UPI00000E491F, UniRef:UniRef100_Q8CWW3, UniRef:UniRef50_Q8CWW3, UniRef:UniRef90_Q8CWW3
contig_8	cds	27941	29896	-	NNDDNG_01455	mutL	DNA mismatch repair endonuclease MutL	COG:COG0323, COG:L, GO:0005524, GO:0006298, GO:0016887, GO:0030983, GO:0032300, GO:0140664, SO:0001217, UniRef:UniRef50_Q5X9H5, UniRef:UniRef90_Q8DRX0
contig_8	cds	30394	32943	-	NNDDNG_01460	mutS	DNA mismatch repair protein MutS	COG:COG0249, COG:L, GO:0003684, GO:0005524, GO:0006298, GO:0030983, GO:0140664, RefSeq:WP_002264541.1, SO:0001217, UniParc:UPI0002B4E593, UniRef:UniRef100_UPI0002B4E593, UniRef:UniRef50_Q9CDK9, UniRef:UniRef90_Q8DRW8
contig_8	cds	32936	33283	-	NNDDNG_01465	ymcA	DUF963 domain-containing protein	COG:COG4550, COG:T, RefSeq:WP_002264540.1, SO:0001217, UniParc:UPI00000E3339, UniRef:UniRef100_Q8DRW7, UniRef:UniRef50_F5WXS8, UniRef:UniRef90_A0A2J9QBN0
contig_8	cds	33280	33717	-	NNDDNG_01470	argR	arginine repressor	COG:COG1438, COG:K, GO:0003677, GO:0003700, GO:0005737, GO:0006525, GO:0006526, GO:0034618, GO:0051259, KEGG:K03402, RefSeq:WP_002262400.1, SO:0001217, UniParc:UPI00000E333A, UniRef:UniRef100_Q8DRW6, UniRef:UniRef50_Q8DRW6, UniRef:UniRef90_Q8DRW6
contig_8	cds	34114	34542	-	NNDDNG_01475	crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	COG:COG0664, COG:T, SO:0001217, UniRef:UniRef50_Q8DRW5, UniRef:UniRef90_Q8DRW5
contig_8	cds	36087	37778	+	NNDDNG_01480	argS	arginine--tRNA ligase	COG:COG0018, COG:J, EC:6.1.1.19, GO:0004814, GO:0005524, GO:0005737, GO:0006420, RefSeq:WP_002311793.1, SO:0001217, UniParc:UPI0002BE5E29, UniRef:UniRef100_UPI0002BE5E29, UniRef:UniRef50_Q54869, UniRef:UniRef90_Q8DRW2
contig_8	cds	37826	38704	-	NNDDNG_01485	yitT	DUF161 DUF2179 domains-containing protein	COG:COG1284, COG:S, RefSeq:WP_002264212.1, SO:0001217, UniParc:UPI0001B058F9, UniRef:UniRef100_A0A2J9QBL6, UniRef:UniRef50_Q8DRW1, UniRef:UniRef90_Q8DRW1
contig_8	cds	38735	39673	-	NNDDNG_01490	yitT	DUF161 DUF2179 domains-containing protein	COG:COG1284, COG:S, RefSeq:WP_002265645.1, SO:0001217, UniParc:UPI0002B4FBD4, UniRef:UniRef100_A0A829BY12, UniRef:UniRef50_Q8DRW0, UniRef:UniRef90_Q8DRW0
contig_8	cds	39660	41429	-	NNDDNG_01495	aspS	aspartate--tRNA ligase	COG:COG0173, COG:J, EC:6.1.1.12, GO:0000166, GO:0003676, GO:0004812, GO:0004815, GO:0005524, GO:0005737, GO:0006418, GO:0006422, GO:0016740, GO:0016874, RefSeq:WP_002262408.1, SO:0001217, UniParc:UPI00000E3341, UniRef:UniRef100_Q8DRV9, UniRef:UniRef50_Q48QS8, UniRef:UniRef90_Q8DRV9
contig_8	cds	41660	42949	-	NNDDNG_01500	hisS	histidine--tRNA ligase	COG:COG0124, COG:J, EC:6.1.1.21, GO:0004821, GO:0005524, GO:0005737, GO:0006427, GO:0016740, SO:0001217, UniRef:UniRef50_P30053, UniRef:UniRef90_Q8CWW2
contig_8	cds	43256	45100	+	NNDDNG_01505	potE	Serine transporter YbeC, amino acid:H+ symporter family	COG:COG0531, COG:E, SO:0001217, UniRef:UniRef50_Q8DRV8, UniRef:UniRef90_Q8DRV8
contig_8	cds	45229	45411	+	NNDDNG_01510	rpmF	50S ribosomal protein L32	COG:COG0333, COG:J, GO:0000315, GO:0003735, GO:0006412, GO:0015934, GO:0022625, RefSeq:WP_002262411.1, SO:0001217, UniParc:UPI00000E3343, UniRef:UniRef100_Q8DRV7, UniRef:UniRef50_Q8DWV3, UniRef:UniRef90_Q8DRV7
contig_8	cds	45427	45576	+	NNDDNG_01515	rpmG	50S ribosomal protein L33	COG:COG0267, COG:J, GO:0000315, GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:0022625, GO:1990904, RefSeq:WP_002262412.1, SO:0001217, UniParc:UPI000046E096, UniRef:UniRef100_Q5LXM5, UniRef:UniRef50_Q8KU55, UniRef:UniRef90_Q5LXM5
contig_8	cds	46425	47522	-	NNDDNG_01520	arsR	DNA-binding transcriptional regulator, ArsR family	COG:COG0640, COG:K, SO:0001217, UniRef:UniRef50_W5IGI8, UniRef:UniRef90_UPI0002EE91DD
contig_8	cds	47617	48978	+	NNDDNG_01525	mdeA	multidrug efflux MFS transporter MdeA	BlastRules:WP_002278189, COG:COG2814, COG:G, SO:0001217, UniRef:UniRef50_T0TW25, UniRef:UniRef90_Q93D87
contig_8	cds	49102	49494	-	NNDDNG_01530		hypothetical protein	RefSeq:WP_002268693.1, SO:0001217, UniParc:UPI0002B5C56E, UniRef:UniRef100_A0A2J9QCJ2, UniRef:UniRef50_A0A2J9QCJ2, UniRef:UniRef90_A0A2J9QCJ2
contig_8	cds	49692	51386	-	NNDDNG_01535		Glucan-binding domain (YG repeat)	COG:COG5263, COG:G, SO:0001217, UniRef:UniRef50_Q8DRV2, UniRef:UniRef90_Q8DRV2
contig_8	cds	51550	52086	-	NNDDNG_01540	phoE	Broad specificity phosphatase PhoE	COG:COG0406, COG:G, SO:0001217, UniRef:UniRef50_Q8DRV1, UniRef:UniRef90_Q8DRV1
