# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_21	cds	43385	45229	+	HHPIGJ_02720		Integral membrane protein	RefSeq:WP_002265643.1, SO:0001217, UniParc:UPI0002B4FC3E, UniRef:UniRef100_UPI0002B4FC3E, UniRef:UniRef50_Q8DRV8, UniRef:UniRef90_J3JQG6
contig_21	cds	45358	45540	+	HHPIGJ_02725	rpmF	50S ribosomal protein L32	COG:COG0333, COG:J, GO:0000315, GO:0003735, GO:0006412, GO:0015934, GO:0022625, RefSeq:WP_002262411.1, SO:0001217, UniParc:UPI00000E3343, UniRef:UniRef100_Q8DRV7, UniRef:UniRef50_Q8DWV3, UniRef:UniRef90_Q8DRV7
contig_21	cds	45556	45705	+	HHPIGJ_02730	rpmG	50S ribosomal protein L33	COG:COG0267, COG:J, GO:0000315, GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:0022625, GO:1990904, RefSeq:WP_002262412.1, SO:0001217, UniParc:UPI000046E096, UniRef:UniRef100_Q5LXM5, UniRef:UniRef50_Q8KU55, UniRef:UniRef90_Q5LXM5
contig_21	cds	45661	45873	-	HHPIGJ_02735		Secreted protein	SO:0001217, UniRef:UniRef50_A0A3S4QPI8
contig_21	cds	45909	47426	-	HHPIGJ_02740		Methyltransferase	SO:0001217, UniRef:UniRef50_A0A7U9WZY0
contig_22	cds	69	611	-	HHPIGJ_02745		putative acetyltransferase	COG:COG3981, COG:R, RefSeq:WP_002276665.1, SO:0001217, UniParc:UPI0002B54B59, UniRef:UniRef100_UPI0002B54B59, UniRef:UniRef50_Q8DT83, UniRef:UniRef90_Q8DT83
contig_22	cds	608	1945	-	HHPIGJ_02750	mcrC	5-methylcytosine-specific restriction enzyme subunit McrC	KEGG:K19147, SO:0001217, UniRef:UniRef50_K8ECX4, UniRef:UniRef90_A0A3R9KBT0
contig_22	cds	1929	3323	-	HHPIGJ_02755		AAA family ATPase	SO:0001217, UniRef:UniRef50_UPI00066DA30C
contig_22	cds	3547	4377	-	HHPIGJ_02760		GIY-YIG domain-containing protein	RefSeq:WP_002281420.1, SO:0001217, UniParc:UPI0002B55CEE, UniRef:UniRef100_A0A3R9JLJ8, UniRef:UniRef50_G5JS33, UniRef:UniRef90_A0A0E2IUL4
contig_22	cds	4516	5250	-	HHPIGJ_02765	hIS2	Histidinol phosphatase or related hydrolase of the PHP family	COG:COG1387, COG:ER, EC:3.1.3.15, KEGG:K04486, SO:0001217, UniRef:UniRef50_A3CNS7, UniRef:UniRef90_A0A3R9KQ82
contig_22	cds	5471	6616	+	HHPIGJ_02770	metE	Methionine synthase II (cobalamin-independent)	COG:COG0620, COG:E, RefSeq:WP_002267760.1, SO:0001217, UniParc:UPI0001B0587A, UniRef:UniRef100_UPI0001B0587A, UniRef:UniRef50_F3UYD2, UniRef:UniRef90_T1ZD93
contig_22	cds	6811	7080	-	HHPIGJ_02775		DUF3884 domain-containing protein	RefSeq:WP_002285369.1, SO:0001217, UniParc:UPI000264EDF8, UniRef:UniRef100_UPI000264EDF8, UniRef:UniRef50_A0A1L7LI51, UniRef:UniRef90_A0A1L7LI51
contig_22	cds	7112	8008	-	HHPIGJ_02780	galM	Aldose 1-epimerase family protein	COG:COG2017, COG:G, RefSeq:WP_002267164.1, SO:0001217, UniParc:UPI0001B05878, UniRef:UniRef100_A0A2J9QDC7, UniRef:UniRef50_P23496, UniRef:UniRef90_Q8DT77
contig_22	cds	8255	9661	-	HHPIGJ_02785	lacG	6-phospho-beta-galactosidase	COG:COG2723, COG:G, EC:3.2.1.85, GO:0004565, GO:0006012, GO:0009341, SO:0001217, UniRef:UniRef50_C7N8L9, UniRef:UniRef90_UPI0013EB1534
contig_23	cds	248	865	-	HHPIGJ_02790		IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A0V8E960, UniRef:UniRef90_UPI001455D65A
contig_23	cds	1112	1432	-	HHPIGJ_02795	insE	Transposase InsE and inactivated derivatives	COG:COG2963, COG:X, RefSeq:WP_002271390.1, SO:0001217, UniParc:UPI0002B55642, UniRef:UniRef100_UPI0002B55642, UniRef:UniRef50_A0A2Z5TQ09, UniRef:UniRef90_A0A2J9QFJ6
contig_23	cds	1627	1869	-	HHPIGJ_02800		Transposase	RefSeq:WP_002267562.1, SO:0001217, UniParc:UPI000268A8C2, UniRef:UniRef100_A0A2J9QEG2, UniRef:UniRef50_Q8DTH1, UniRef:UniRef90_Q8DTH1
contig_23	cds	2045	2227	-	HHPIGJ_02805		Helix-turn-helix domain-containing protein	RefSeq:WP_002263640.1, SO:0001217, UniParc:UPI00000E3111, UniRef:UniRef100_A0A2J9QEF0, UniRef:UniRef50_A0A2J9QEF0, UniRef:UniRef90_A0A2J9QEF0
contig_23	cds	3145	3747	-	HHPIGJ_02810	grpB	GrpB domain, putative nucleotidyltransferase, UPF0157 family	COG:COG2320, COG:R, SO:0001217, UniRef:UniRef50_X0PTK8, UniRef:UniRef90_Q8DTG8
contig_23	cds	3865	4650	-	HHPIGJ_02815	tsaC	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	COG:COG0009, COG:J, RefSeq:WP_002263642.1, SO:0001217, UniParc:UPI00000E3114, UniRef:UniRef100_A0A2J9QDL0, UniRef:UniRef50_A0A0H3CPK3, UniRef:UniRef90_A0A139NPW6
contig_23	cds	4715	5251	+	HHPIGJ_02820	ugpQ	Glycerophosphoryl diester phosphodiesterase	COG:COG0584, COG:I, SO:0001217, UniRef:UniRef50_Q8DTG6, UniRef:UniRef90_Q8DTG6
contig_23	cds	5425	6015	-	HHPIGJ_02825	leuD	3-isopropylmalate dehydratase small subunit	COG:COG0066, COG:E, EC:4.2.1.33, GO:0003861, GO:0009098, GO:0009316, RefSeq:WP_002262705.1, SO:0001217, UniParc:UPI00000E3116, UniRef:UniRef100_Q8DTG5, UniRef:UniRef50_Q02144, UniRef:UniRef90_Q8DTG5
contig_23	cds	6017	7402	-	HHPIGJ_02830	leuC	3-isopropylmalate dehydratase large subunit	COG:COG0065, COG:E, EC:4.2.1.33, GO:0003861, GO:0009098, GO:0046872, GO:0051539, KEGG:K01703, RefSeq:WP_168739405.1, SO:0001217, UniParc:UPI001455379B, UniRef:UniRef100_UPI001455379B, UniRef:UniRef50_Q5M406, UniRef:UniRef90_Q8DTG4
contig_23	cds	7528	8562	-	HHPIGJ_02835	leuB	3-isopropylmalate dehydrogenase	COG:CE, COG:COG0473, EC:1.1.1.85, GO:0000287, GO:0003862, GO:0005737, GO:0009098, GO:0051287, SO:0001217, UniRef:UniRef50_Q56268, UniRef:UniRef90_Q8DTG3
contig_23	cds	8572	10137	-	HHPIGJ_02840	leuA	2-isopropylmalate synthase	COG:COG0119, COG:E, EC:2.3.3.13, GO:0003852, GO:0009098, RefSeq:WP_002264341.1, SO:0001217, UniParc:UPI0001B05505, UniRef:UniRef100_A0A829BPB7, UniRef:UniRef50_Q8Y5R9, UniRef:UniRef90_Q8DTG2
contig_23	cds	10464	11093	-	HHPIGJ_02845	udk	uridine kinase	COG:COG0572, COG:F, EC:2.7.1.48, GO:0004849, GO:0005524, GO:0005737, GO:0016310, GO:0043771, GO:0044206, GO:0044211, RefSeq:WP_002262709.1, SO:0001217, UniParc:UPI00000E311A, UniRef:UniRef100_Q8DTG1, UniRef:UniRef50_Q8DTG1, UniRef:UniRef90_Q8DTG1
contig_23	cds	11312	12292	+	HHPIGJ_02850	mviM	putative dehydrogenase	COG:COG0673, COG:R, RefSeq:WP_002269621.1, SO:0001217, UniParc:UPI000264EE98, UniRef:UniRef100_UPI000264EE98, UniRef:UniRef50_A0A1Q8EBX0, UniRef:UniRef90_Q8DTG0
contig_23	cds	12289	13371	+	HHPIGJ_02855		RNA helicase	SO:0001217, UniRef:UniRef50_A0A380JIZ2, UniRef:UniRef90_Q8DTF9
contig_23	cds	13564	15204	-	HHPIGJ_02860	pckA	Phosphoenolpyruvate carboxykinase, ATP-dependent	COG:C, COG:COG1866, RefSeq:WP_151384359.1, SO:0001217, UniParc:UPI000F0CF9B6, UniRef:UniRef100_UPI000F0CF9B6, UniRef:UniRef50_A0A239SNQ5, UniRef:UniRef90_J3FAC6
contig_23	cds	15523	16179	+	HHPIGJ_02865		Pr6Pr family membrane protein	RefSeq:WP_002269623.1, SO:0001217, UniParc:UPI000264EE95, UniRef:UniRef100_UPI000264EE95, UniRef:UniRef50_Q8DTF7, UniRef:UniRef90_Q8DTF7
contig_23	cds	16244	16858	-	HHPIGJ_02870		DUF6287 domain-containing protein	RefSeq:WP_002266524.1, SO:0001217, UniParc:UPI000264EE94, UniRef:UniRef100_UPI000264EE94, UniRef:UniRef50_A0A0H5ATQ9, UniRef:UniRef90_A0A0H5ATQ9
contig_23	cds	17153	17689	+	HHPIGJ_02875		Transposase	SO:0001217, UniRef:UniRef50_M7EDM2, UniRef:UniRef90_A0A829BKB1
contig_23	cds	17665	18504	+	HHPIGJ_02880		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3P5Y1W8
contig_23	cds	18527	18853	-	HHPIGJ_02885		hypothetical protein	
contig_23	cds	18932	19759	-	HHPIGJ_02890	menH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	COG:COG0596, COG:HR, RefSeq:WP_019316474.1, SO:0001217, UniParc:UPI0002F7B5E9, UniRef:UniRef100_UPI0002F7B5E9, UniRef:UniRef50_Q8DTF4, UniRef:UniRef90_Q8DTF4
contig_23	cds	19788	21623	-	HHPIGJ_02895	lepA	translation elongation factor 4	COG:COG0481, COG:J, EC:3.6.5.n1, GO:0003746, GO:0003924, GO:0005525, GO:0005886, GO:0043022, GO:0045727, SO:0001217, UniRef:UniRef50_Q39US7, UniRef:UniRef90_Q8DTF3
contig_23	cds	21872	22000	-	HHPIGJ_02900		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1L7LIF4, UniRef:UniRef90_A0A1L7LIF4
contig_23	cds	22401	24152	-	HHPIGJ_02905	gbpC	Glucan-binding protein C, GbpC	SO:0001217, UniRef:UniRef50_G5JTM9, UniRef:UniRef90_Q8DTF1
contig_23	cds	24315	24599	-	HHPIGJ_02910	xRE	DNA-binding transcriptional regulator, XRE-family HTH domain	COG:COG1476, COG:K, RefSeq:WP_002262720.1, SO:0001217, UniParc:UPI000268A8F7, UniRef:UniRef100_A0A090AX29, UniRef:UniRef50_A0A0A8K8A2, UniRef:UniRef90_A0A0A8K8A2
contig_23	cds	24914	25807	+	HHPIGJ_02915		Phage repressor protein C, contains Cro/C1-type HTH and peptisase s24 domains	COG:COG2932, COG:X, RefSeq:WP_002270555.1, SO:0001217, UniParc:UPI0002B5453D, UniRef:UniRef100_A0A0H5BB73, UniRef:UniRef50_A0A2X3VYA5, UniRef:UniRef90_A0A829BVB3
contig_24	cds	32	826	+	HHPIGJ_02920		phosphoribosylamine--glycine ligase	SO:0001217, UniRef:UniRef50_A0A943YFS6, UniRef:UniRef90_UPI000B7549EF
contig_24	cds	886	2067	+	HHPIGJ_02925	accC	Biotin carboxylase	COG:COG0439, COG:I, SO:0001217, UniRef:UniRef50_Q8DWJ6, UniRef:UniRef90_Q8DWJ6
contig_24	cds	2439	2876	+	HHPIGJ_02930	purE	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	COG:COG0041, COG:F, SO:0001217, UniRef:UniRef50_A0A0E2ZEM7, UniRef:UniRef90_G5JXP4
contig_24	cds	2863	3966	+	HHPIGJ_02935	purK	5-(carboxyamino)imidazole ribonucleotide synthase	COG:COG0026, COG:F, EC:6.3.4.18, GO:0004638, GO:0005524, GO:0006189, GO:0046872, SO:0001217, UniRef:UniRef50_Q8DRL8, UniRef:UniRef90_Q8DWJ4
contig_24	cds	3956	5128	+	HHPIGJ_02940		Putative membrane protein	SO:0001217, UniRef:UniRef50_I0SNS0, UniRef:UniRef90_UPI0002B51203
contig_24	cds	5186	5875	+	HHPIGJ_02945	racX	Amino acid racemase YgeA	COG:COG1794, COG:M, SO:0001217, UniRef:UniRef50_S0J9R4, UniRef:UniRef90_G5JQ36
contig_24	cds	5886	6311	+	HHPIGJ_02950		SRPBCC family protein	RefSeq:WP_002351672.1, SO:0001217, UniParc:UPI0002B5D20D, UniRef:UniRef100_UPI0002B5D20D, UniRef:UniRef50_J3ALG2, UniRef:UniRef90_A0A2J9QBX7
contig_24	cds	6342	7382	+	HHPIGJ_02955		hypothetical protein	RefSeq:WP_002275823.1, SO:0001217, UniParc:UPI0002B52316, UniRef:UniRef100_UPI0002B52316, UniRef:UniRef50_A0A4Q5BWM4, UniRef:UniRef90_A0A2J9QBV7
contig_24	cds	7375	7515	+	HHPIGJ_02960		Bacteriocin	RefSeq:WP_002266374.1, SO:0001217, UniParc:UPI0002B515BC, UniRef:UniRef100_A0A829BHI6, UniRef:UniRef50_A0A0E4CTU2, UniRef:UniRef90_A0A829BHI6
contig_24	cds	7770	9068	+	HHPIGJ_02965	purB	adenylosuccinate lyase	COG:COG0015, COG:F, EC:4.3.2.2, GO:0004018, GO:0006189, GO:0009152, GO:0044208, GO:0070626, RefSeq:WP_002277238.1, SO:0001217, UniParc:UPI0002B58E35, UniRef:UniRef100_UPI0002B58E35, UniRef:UniRef50_Q9X0I0, UniRef:UniRef90_P72478
contig_24	cds	9117	9773	+	HHPIGJ_02970	alkD	3-methyladenine DNA glycosylase AlkD	COG:COG4912, COG:L, SO:0001217, UniRef:UniRef50_D0RV42, UniRef:UniRef90_Q8DWI7
contig_24	cds	10157	11071	+	HHPIGJ_02975	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_019321121.1, SO:0001217, UniParc:UPI0002EBB537, UniRef:UniRef100_UPI0002EBB537, UniRef:UniRef50_A0A1I7IBV0, UniRef:UniRef90_Q8DWI6
contig_24	cds	11603	13447	-	HHPIGJ_02980		Carbohydrate-binding domain-containing protein	SO:0001217, UniRef:UniRef50_B5BP35, UniRef:UniRef90_Q8DWI5
contig_24	cds	13782	14777	+	HHPIGJ_02985	ruvB	Holliday junction branch migration DNA helicase RuvB	COG:COG2255, COG:L, EC:3.6.4.12, GO:0000400, GO:0003677, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0016887, GO:0048476, KEGG:K03551, SO:0001217, UniRef:UniRef50_Q57396, UniRef:UniRef90_Q8DWI4
contig_24	cds	14815	15240	+	HHPIGJ_02990	wzb	Protein-tyrosine-phosphatase	COG:COG0394, COG:T, RefSeq:WP_002263403.1, SO:0001217, UniParc:UPI00000E2CED, UniRef:UniRef100_A0A2J9QBX1, UniRef:UniRef50_A0A256CD38, UniRef:UniRef90_A0A2J9QBX1
contig_24	cds	15308	15688	+	HHPIGJ_02995		MORN repeat protein	SO:0001217, UniParc:UPI0001B054A3, UniRef:UniRef100_A0A2J9QBX9, UniRef:UniRef50_A0A0E2UCZ2, UniRef:UniRef90_A0A2J9QBX9
contig_24	cds	15685	17475	+	HHPIGJ_03000	oafA	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	COG:COG1835, COG:M, SO:0001217, UniRef:UniRef50_A0A239WBU1, UniRef:UniRef90_Q8DWI1
contig_24	cds	18157	19641	+	HHPIGJ_03005	thrC	threonine synthase	COG:COG0498, COG:E, EC:4.2.3.1, GO:0004795, GO:0009088, RefSeq:WP_002269369.1, SO:0001217, UniParc:UPI0002B5A9D5, UniRef:UniRef100_UPI0002B5A9D5, UniRef:UniRef50_Q97KC0, UniRef:UniRef90_Q8DWH9
contig_24	cds	20096	21397	+	HHPIGJ_03010	norM	Na+-driven multidrug efflux pump, DinF/NorM/MATE family	COG:COG0534, COG:V, SO:0001217, UniRef:UniRef50_Q8E7T9, UniRef:UniRef90_Q8CWZ7
contig_24	cds	21755	22021	+	HHPIGJ_03015	aCT	ACT domain-containing protein	COG:COG3830, COG:T, RefSeq:WP_002264687.1, SO:0001217, UniParc:UPI0001B054A7, UniRef:UniRef100_A0A2J9QBX3, UniRef:UniRef50_Q8DWH8, UniRef:UniRef90_Q8DWH8
contig_24	cds	22041	23378	+	HHPIGJ_03020		UPF0210 protein	COG:COG2848, COG:D, SO:0001217, UniRef:UniRef50_Q97ST4, UniRef:UniRef90_J3F8J5
contig_24	cds	23451	24161	+	HHPIGJ_03025	phoE	Broad specificity phosphatase PhoE	COG:COG0406, COG:G, RefSeq:WP_002263410.1, SO:0001217, UniParc:UPI00000E2CF4, UniRef:UniRef100_A0A0A8K891, UniRef:UniRef50_D3HB60, UniRef:UniRef90_A0A0A8K891
contig_24	cds	24145	24894	+	HHPIGJ_03030	ldcB	LD-carboxypeptidase LdcB, LAS superfamily	COG:COG1876, COG:M, RefSeq:WP_002263411.1, SO:0001217, UniParc:UPI00000E2CF5, UniRef:UniRef100_A0A0A8K896, UniRef:UniRef50_E8KXM4, UniRef:UniRef90_A0A0A8K896
contig_25	cds	244	693	+	HHPIGJ_03035		HTH marR-type domain-containing protein	RefSeq:WP_002278583.1, SO:0001217, UniParc:UPI00000E2F09, UniRef:UniRef100_Q8DUZ2, UniRef:UniRef50_Q8DUZ2, UniRef:UniRef90_Q8DUZ2
contig_25	cds	757	1965	+	HHPIGJ_03040	dAP2	Dipeptidyl aminopeptidase/acylaminoacyl peptidase	COG:COG1506, COG:E, RefSeq:WP_002270642.1, SO:0001217, UniParc:UPI000264EE5E, UniRef:UniRef100_A0A829BEV5, UniRef:UniRef50_Q8DUZ1, UniRef:UniRef90_Q8DUZ1
contig_26	cds	546	1298	+	HHPIGJ_03045	lolD	ABC-type lipoprotein export system, ATPase component	COG:COG1136, COG:M, SO:0001217, UniRef:UniRef50_A0A380FY35, UniRef:UniRef90_Q8VUH2
contig_26	cds	1300	3303	+	HHPIGJ_03050		Mutans bacitracin-resistance related protein B	KEGG:K19084, SO:0001217, UniRef:UniRef50_U2JDS8, UniRef:UniRef90_Q8VUH1
contig_26	cds	3345	4016	+	HHPIGJ_03055	ompR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	COG:COG0745, COG:TK, RefSeq:WP_002263237.1, SO:0001217, UniParc:UPI00000E2FDB, UniRef:UniRef100_A0A2J9QEE2, UniRef:UniRef50_A0A1Y4L5M7, UniRef:UniRef90_Q8VUH0
contig_26	cds	4013	4966	+	HHPIGJ_03060	baeS	Signal transduction histidine kinase	COG:COG0642, COG:T, EC:2.7.13.3, KEGG:K19081, RefSeq:WP_002263236.1, SO:0001217, UniParc:UPI00000DC9A2, UniRef:UniRef100_Q8VUG9, UniRef:UniRef50_A0A380KNK0, UniRef:UniRef90_Q8VUG9
contig_26	cds	5117	6166	-	HHPIGJ_03065	citC	[citrate (pro-3S)-lyase] ligase	COG:C, COG:COG3053, EC:6.2.1.22, GO:0006101, GO:0008771, KEGG:K01910, RefSeq:WP_002270831.1, SO:0001217, UniParc:UPI00000AF217, UniRef:UniRef100_Q8VUG8, UniRef:UniRef50_Q8VUG8, UniRef:UniRef90_Q8VUG8
contig_26	cds	6342	7232	-	HHPIGJ_03070	citG	putative 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase	COG:COG1767, COG:H, EC:2.4.2.52, GO:0005524, GO:0016310, GO:0046917, RefSeq:WP_002288786.1, SO:0001217, UniParc:UPI0002B52566, UniRef:UniRef100_UPI0002B52566, UniRef:UniRef50_Q8DUC9, UniRef:UniRef90_Q8DUC9
contig_26	cds	7238	7927	-	HHPIGJ_03075	gntR	DNA-binding transcriptional regulator, GntR family	COG:COG1802, COG:K, RefSeq:WP_002279361.1, SO:0001217, UniParc:UPI0002B56BC9, UniRef:UniRef100_A0A2J9QED8, UniRef:UniRef50_A0A242AWZ9, UniRef:UniRef90_Q8DUC8
contig_26	cds	8156	9559	-	HHPIGJ_03080	citM	Mg2+/citrate symporter	COG:C, COG:COG2851, SO:0001217, UniRef:UniRef50_A0A835L1T0, UniRef:UniRef90_Q8DUC7
contig_26	cds	9853	10182	+	HHPIGJ_03085		HEAT repeat domain-containing protein	RefSeq:WP_002276652.1, SO:0001217, UniParc:UPI0002B4FB83, UniRef:UniRef100_UPI0002B4FB83, UniRef:UniRef50_R2QU49, UniRef:UniRef90_Q8DUC6
contig_27	cds	10	696	+	HHPIGJ_03090		Phage repressor protein C, contains Cro/C1-type HTH and peptisase s24 domains	COG:COG2932, COG:X, RefSeq:WP_002266894.1, SO:0001217, UniParc:UPI0001B0581F, UniRef:UniRef100_A0A2J9QGK5, UniRef:UniRef50_B6ZCC2, UniRef:UniRef90_Q54446
contig_27	cds	887	3274	-	HHPIGJ_03095	ftf	Levansucrase	EC:2.4.1.10, GO:0005576, GO:0009758, GO:0050053, SO:0001217, UniRef:UniRef50_P11701, UniRef:UniRef90_P11701
contig_27	cds	3560	6001	-	HHPIGJ_03100	clpA	ATP-dependent Clp protease, ATP-binding subunit ClpA	COG:COG0542, COG:O, SO:0001217, UniRef:UniRef50_A0A3S4NBN9, UniRef:UniRef90_Q8DS14
contig_27	cds	5998	6462	-	HHPIGJ_03105	ctsR	Transcriptional regulator CtsR	COG:COG4463, COG:K, KEGG:K03708, RefSeq:WP_002262345.1, SO:0001217, UniParc:UPI00000E330B, UniRef:UniRef100_Q8DS13, UniRef:UniRef50_Q8DS13, UniRef:UniRef90_Q8DS13
contig_27	cds	6743	7789	-	HHPIGJ_03110	tsf	translation elongation factor Ts	COG:COG0264, COG:J, GO:0003746, GO:0005737, GO:0006414, RefSeq:WP_002275712.1, SO:0001217, UniParc:UPI0002B5C362, UniRef:UniRef100_A0A2J9QGG9, UniRef:UniRef50_Q9CDR5, UniRef:UniRef90_Q8DS12
contig_27	cds	7856	8641	-	HHPIGJ_03115	rpsB	30S ribosomal protein S2	COG:COG0052, COG:J, GO:0000314, GO:0003735, GO:0006412, GO:0015935, GO:0022627, RefSeq:WP_002262347.1, SO:0001217, UniParc:UPI00000E330D, UniRef:UniRef100_Q8DS11, UniRef:UniRef50_Q03QS1, UniRef:UniRef90_P68901
contig_27	cds	8830	10683	-	HHPIGJ_03120	pTPS	putative membrane glycosyltransferase TK1552, contains 6-pyruvoyl-tetrahydropterin synthase (PTPS)-related domain	COG:COG5617, COG:R, SO:0001217, UniRef:UniRef50_A0A2J9QGH4, UniRef:UniRef90_A0A2J9QGH4
contig_27	tRNA	10962	11032	+	HHPIGJ_03125	trnC	tRNA-Cys(gca)	SO:0000258
contig_27	cds	11477	12433	+	HHPIGJ_03130	ldcA	Muramoyltetrapeptide carboxypeptidase LdcA (peptidoglycan recycling)	COG:COG1619, COG:M, SO:0001217, UniRef:UniRef50_Q8DS09, UniRef:UniRef90_Q8DS09
contig_27	cds	12579	14474	-	HHPIGJ_03135	pepO	putative metalloendopeptidase	COG:COG3590, COG:O, RefSeq:WP_002268009.1, SO:0001217, UniParc:UPI0002B56D5A, UniRef:UniRef100_UPI0002B56D5A, UniRef:UniRef50_P42359, UniRef:UniRef90_A0A1L7LLW3
contig_27	cds	15023	16651	-	HHPIGJ_03140	treC	alpha,alpha-phosphotrehalase	COG:COG0366, COG:G, EC:3.2.1.93, GO:0005991, GO:0008788, SO:0001217, UniRef:UniRef50_A0A7T2Y9S1, UniRef:UniRef90_A0A2J9QGK6
contig_27	cds	16677	18644	-	HHPIGJ_03145	treB	PTS trehalose transporter subunit IIBC	COG:COG2190, COG:G, EC:2.7.1.201, GO:0008982, GO:0009401, GO:0015574, GO:0015771, GO:0016020, KEGG:K02819, RefSeq:WP_002265239.1, SO:0001217, UniParc:UPI000264EDB2, UniRef:UniRef100_UPI000264EDB2, UniRef:UniRef50_Q8DNI6, UniRef:UniRef90_Q8KST1
contig_27	cds	18818	19531	+	HHPIGJ_03150	treR	trehalose operon repressor	COG:COG2188, COG:K, GO:0003677, GO:0003700, GO:0006355, KEGG:K03486, RefSeq:WP_002262353.1, SO:0001217, UniParc:UPI0001B05866, UniRef:UniRef100_A0A2J9QGJ0, UniRef:UniRef50_I1ZNA5, UniRef:UniRef90_A0A2J9QGJ0
contig_27	cds	19877	22582	-	HHPIGJ_03155		Dextranase	SO:0001217, UniRef:UniRef50_Q54443
contig_27	cds	22914	23360	-	HHPIGJ_03160	dtd	D-aminoacyl-tRNA deacylase	COG:COG1490, COG:J, EC:3.1.1.96, GO:0000049, GO:0004045, GO:0005737, GO:0008152, GO:0019478, GO:0043908, GO:0051499, GO:0106026, KEGG:K07560, RefSeq:WP_002271945.1, SO:0001217, UniParc:UPI0002B5509B, UniRef:UniRef100_UPI0002B5509B, UniRef:UniRef50_Q8DS08, UniRef:UniRef90_Q8DS08
contig_27	cds	23367	25589	-	HHPIGJ_03165	spoT	(p)ppGpp synthase/hydrolase, HD superfamily	COG:COG0317, COG:TK, SO:0001217, UniRef:UniRef50_Q54089, UniRef:UniRef90_A0A1Q8RKI0
contig_27	cds	25737	26558	-	HHPIGJ_03170	elsH	Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family	COG:COG3568, COG:R, RefSeq:WP_002265242.1, SO:0001217, UniParc:UPI000264EDDF, UniRef:UniRef100_A0A2J9QH84, UniRef:UniRef50_Q8DS06, UniRef:UniRef90_Q8DS06
contig_27	cds	26649	28838	-	HHPIGJ_03175	nagE	Phosphotransferase system IIA component	COG:COG2190, COG:G, RefSeq:WP_002265243.1, SO:0001217, UniParc:UPI000268A894, UniRef:UniRef100_A0A2J9QGM5, UniRef:UniRef50_P35595, UniRef:UniRef90_G5JWW7
contig_27	cds	29677	30420	-	HHPIGJ_03180	rsmE	16S rRNA (uracil(1498)-N(3))-methyltransferase	COG:COG1385, COG:J, EC:2.1.1.193, GO:0006364, GO:0008168, RefSeq:WP_002262360.1, SO:0001217, UniParc:UPI00000E3315, UniRef:UniRef100_Q8DS03, UniRef:UniRef50_F5WYH7, UniRef:UniRef90_Q8DS03
contig_27	cds	30421	31374	-	HHPIGJ_03185	prmA	50S ribosomal protein L11 methyltransferase	COG:COG2264, COG:J, EC:2.1.1.-, GO:0005737, GO:0008757, GO:0032259, GO:0036211, GO:0042054, SO:0001217, UniRef:UniRef50_P0DD18, UniRef:UniRef90_Q8DS02
contig_27	cds	31603	31899	-	HHPIGJ_03190	llsX	LlsX family protein	RefSeq:WP_019323399.1, SO:0001217, UniParc:UPI000300F1C9, UniRef:UniRef100_UPI000300F1C9, UniRef:UniRef50_A0A829BRU0, UniRef:UniRef90_A0A829BRU0
contig_27	cds	31912	32382	-	HHPIGJ_03195		DUF3013 domain-containing protein	RefSeq:WP_002281617.1, SO:0001217, UniParc:UPI0002B52FC7, UniRef:UniRef100_UPI0002B52FC7, UniRef:UniRef50_A0A0E2UDC7, UniRef:UniRef90_Q8DRZ9
contig_27	cds	32530	33021	+	HHPIGJ_03200	mnaT	L-amino acid N-acyltransferase MnaT	COG:COG1247, COG:E, RefSeq:WP_002268302.1, SO:0001217, UniParc:UPI0002B5C37E, UniRef:UniRef100_UPI0002B5C37E, UniRef:UniRef50_S5R241, UniRef:UniRef90_Q8DRZ8
contig_27	cds	33011	34279	+	HHPIGJ_03205	rarA	Replication-associated recombination protein RarA (DNA-dependent ATPase)	COG:COG2256, COG:L, KEGG:K07478, RefSeq:WP_002274643.1, SO:0001217, UniParc:UPI0002B5447C, UniRef:UniRef100_UPI0002B5447C, UniRef:UniRef50_O34528, UniRef:UniRef90_Q9ZAT2
contig_27	ncRNA	34347	34540	+	HHPIGJ_03210	6S	6S / SsrS RNA	RFAM:RF00013, SO:0000655
