# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_56	cds	4474	4944	-	CIPDOL_02155	yjhB	ADP-ribose pyrophosphatase YjhB, NUDIX family	COG:COG1051, COG:F, RefSeq:WP_002266615.1, SO:0001217, UniParc:UPI0001B0574C, UniRef:UniRef100_A0A829BNH5, UniRef:UniRef50_Q8DSY8, UniRef:UniRef90_Q8DSY8
contig_56	cds	4989	5888	-	CIPDOL_02160	era	GTPase Era	COG:COG1159, COG:J, GO:0003723, GO:0003924, GO:0005525, GO:0005737, GO:0005886, GO:0019003, GO:0042274, GO:0070181, SO:0001217, UniRef:UniRef50_P37214, UniRef:UniRef90_P37214
contig_56	cds	5909	6322	-	CIPDOL_02165	dgkA	Undecaprenol kinase	COG:COG0818, COG:I, EC:2.7.1.66, GO:0005524, GO:0005886, GO:0008654, GO:0016310, GO:0036433, SO:0001217, UniParc:UPI000012DD2E, UniRef:UniRef100_Q05888, UniRef:UniRef50_Q05888, UniRef:UniRef90_Q05888
contig_56	cds	6300	6794	-	CIPDOL_02170	ybeY	rRNA maturation RNase YbeY	COG:COG0319, COG:J, EC:3.1.-.-, GO:0004222, GO:0004521, GO:0004540, GO:0005737, GO:0006364, GO:0008270, GO:0042254, GO:0046872, RefSeq:WP_002272919.1, SO:0001217, UniParc:UPI000268A9FC, UniRef:UniRef100_UPI000268A9FC, UniRef:UniRef50_P67140, UniRef:UniRef90_Q8DSY7
contig_57	cds	161	1105	+	CIPDOL_02175		hypothetical protein	
contig_57	cds	1102	4893	+	CIPDOL_02180		hypothetical protein	
contig_58	cds	26	778	+	CIPDOL_02185	lolD	ABC-type lipoprotein export system, ATPase component	COG:COG1136, COG:M, RefSeq:WP_002263239.1, SO:0001217, UniParc:UPI00000E2FDA, UniRef:UniRef100_A0A2J9QED3, UniRef:UniRef50_A0A380FY35, UniRef:UniRef90_Q8VUH2
contig_58	cds	780	2783	+	CIPDOL_02190		Mutans bacitracin-resistance related protein B	KEGG:K19084, RefSeq:WP_168752217.1, SO:0001217, UniParc:UPI0014553A9E, UniRef:UniRef100_UPI0014553A9E, UniRef:UniRef50_U2JDS8, UniRef:UniRef90_Q8VUH1
contig_58	cds	2825	3496	+	CIPDOL_02195	ompR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	COG:COG0745, COG:TK, RefSeq:WP_002263237.1, SO:0001217, UniParc:UPI00000E2FDB, UniRef:UniRef100_A0A2J9QEE2, UniRef:UniRef50_A0A1Y4L5M7, UniRef:UniRef90_Q8VUH0
contig_58	cds	3493	4446	+	CIPDOL_02200	baeS	Signal transduction histidine kinase	COG:COG0642, COG:T, EC:2.7.13.3, KEGG:K19081, RefSeq:WP_002263236.1, SO:0001217, UniParc:UPI00000DC9A2, UniRef:UniRef100_Q8VUG9, UniRef:UniRef50_A0A380KNK0, UniRef:UniRef90_Q8VUG9
contig_58	cds	4597	5646	-	CIPDOL_02205	citC	[citrate (pro-3S)-lyase] ligase	COG:C, COG:COG3053, EC:6.2.1.22, GO:0006101, GO:0008771, KEGG:K01910, RefSeq:WP_002293847.1, SO:0001217, UniParc:UPI0002B5695B, UniRef:UniRef100_UPI0002B5695B, UniRef:UniRef50_Q8VUG8, UniRef:UniRef90_Q8VUG8
contig_58	cds	5822	6712	-	CIPDOL_02210	citG	putative 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase	COG:COG1767, COG:H, EC:2.4.2.52, GO:0005524, GO:0016310, GO:0046917, RefSeq:WP_002265082.1, SO:0001217, UniParc:UPI0001B056AA, UniRef:UniRef100_A0A829BIH5, UniRef:UniRef50_Q8DUC9, UniRef:UniRef90_Q8DUC9
contig_58	cds	6718	7407	-	CIPDOL_02215	gntR	DNA-binding transcriptional regulator, GntR family	COG:COG1802, COG:K, RefSeq:WP_002269136.1, SO:0001217, UniParc:UPI0001B056A9, UniRef:UniRef100_A0A829BFB1, UniRef:UniRef50_A0A242AWZ9, UniRef:UniRef90_Q8DUC8
contig_58	cds	7637	9040	-	CIPDOL_02220	citM	Mg2+/citrate symporter	COG:C, COG:COG2851, RefSeq:WP_002272029.1, SO:0001217, UniParc:UPI000268AA32, UniRef:UniRef100_UPI000268AA32, UniRef:UniRef50_A0A835L1T0, UniRef:UniRef90_Q8DUC7
contig_58	cds	9334	9663	+	CIPDOL_02225		HEAT repeat domain-containing protein	RefSeq:WP_002263231.1, SO:0001217, UniParc:UPI0001B056A7, UniRef:UniRef100_Q8DUC6, UniRef:UniRef50_R2QU49, UniRef:UniRef90_Q8DUC6
contig_58	cds	9682	10074	+	CIPDOL_02230	bcc	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit	COG:COG0511, COG:I, GO:0006633, RefSeq:WP_002272898.1, SO:0001217, UniParc:UPI0000170141, UniRef:UniRef100_UPI0000170141, UniRef:UniRef50_P29337, UniRef:UniRef90_P29337
contig_58	cds	10097	11218	+	CIPDOL_02235	oadB	Na+-transporting oxaloacetate/methylmalonyl-CoA decarboxylase, beta subunit	COG:C, COG:COG1883, RefSeq:WP_002267374.1, SO:0001217, UniParc:UPI000264F0C8, UniRef:UniRef100_A0A2J9QEC5, UniRef:UniRef50_A0A2X3S5B0, UniRef:UniRef90_A0A2X3S5B0
contig_58	cds	11157	11381	+	CIPDOL_02240		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A829BJW6, UniRef:UniRef90_A0A829BJW6
contig_58	cds	11467	11775	+	CIPDOL_02245	citD	citrate lyase acyl carrier protein	COG:C, COG:COG3052, EC:4.1.3.6, GO:0005737, GO:0006113, GO:0008815, GO:0009346, RefSeq:WP_002272899.1, SO:0001217, UniParc:UPI0002B5933C, UniRef:UniRef100_UPI0002B5933C, UniRef:UniRef50_Q8DUC3, UniRef:UniRef90_Q8DUC3
contig_58	cds	11763	12665	+	CIPDOL_02250	citE	citrate (pro-3S)-lyase subunit beta	COG:COG2301, COG:G, EC:4.1.3.34, EC:4.1.3.6, GO:0006113, GO:0008815, GO:0009346, SO:0001217, UniRef:UniRef50_P44460, UniRef:UniRef90_A0A2J9QED2
contig_58	cds	12652	14187	+	CIPDOL_02255	citF	citrate lyase subunit alpha	COG:C, COG:COG3051, EC:2.8.3.10, EC:4.1.3.6, GO:0006113, GO:0008814, GO:0008815, GO:0009346, KEGG:K01643, RefSeq:WP_002263225.1, SO:0001217, UniParc:UPI00000E2FE5, UniRef:UniRef100_Q8DUC1, UniRef:UniRef50_A0A090ZP31, UniRef:UniRef90_Q8DUC1
contig_58	cds	14180	14716	+	CIPDOL_02260	citX	Phosphoribosyl-dephospho-CoA transferase (holo-ACP synthetase)	COG:COG3697, COG:HI, RefSeq:WP_151416287.1, SO:0001217, UniParc:UPI00124AB859, UniRef:UniRef100_UPI00124AB859, UniRef:UniRef50_A0A0E2UED4, UniRef:UniRef90_A0A2J9QGV0
contig_59	cds	211	387	+	CIPDOL_02265		hypothetical protein	
contig_60	cds	127	1539	-	CIPDOL_02270	potE	Serine transporter YbeC, amino acid:H+ symporter family	COG:COG0531, COG:E, SO:0001217, UniRef:UniRef50_A0A380JZ06, UniRef:UniRef90_Q8DWM6
contig_60	cds	2031	3110	-	CIPDOL_02275		Cell-division protein	SO:0001217, UniRef:UniRef50_A0A916L592
contig_61	cds	32	343	+	CIPDOL_02280		DUF4176 domain-containing protein	SO:0001217, UniRef:UniRef50_A8AUD5, UniRef:UniRef90_UPI0002B51768
contig_61	cds	623	838	+	CIPDOL_02285		LXG domain-containing protein	RefSeq:WP_226719350.1, SO:0001217, UniParc:UPI001CFCF079, UniRef:UniRef100_G5JZ67, UniRef:UniRef50_G5JZ67, UniRef:UniRef90_G5JZ67
contig_61	cds	832	1515	+	CIPDOL_02290		DUF443 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4T2GKE8, UniRef:UniRef90_UPI0013C34D8E
contig_61	cds	1508	1828	+	CIPDOL_02295		DUF4176 domain-containing protein	RefSeq:WP_002265341.1, SO:0001217, UniParc:UPI0002B5D335, UniRef:UniRef100_UPI0020B126A1, UniRef:UniRef50_C0M7X7, UniRef:UniRef90_G5JZ70
contig_62	cds	294	1160	-	CIPDOL_02300	rsmI	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	EC:2.1.1.198, GO:0000451, GO:0008649, GO:0008757, KEGG:K07056, RefSeq:WP_002264025.1, SO:0001217, UniParc:UPI000264F0F9, UniRef:UniRef100_UPI000264F0F9, UniRef:UniRef50_Q9A186, UniRef:UniRef90_Q8DSV0
contig_62	cds	1166	1498	-	CIPDOL_02305	yabA	DNA replication initiation control protein YabA	COG:COG4467, COG:L, GO:0006260, RefSeq:WP_002262684.1, SO:0001217, UniParc:UPI00000E31EE, UniRef:UniRef100_Q8DSU9, UniRef:UniRef50_Q04KY8, UniRef:UniRef90_Q8DSU9
contig_62	cds	1491	2297	-	CIPDOL_02310	yaaT	Cell fate regulator YaaT, PSP1 superfamily (controls sporulation, competence, biofilm development)	COG:COG1774, COG:T, RefSeq:WP_002264026.1, SO:0001217, UniParc:UPI0001B056E7, UniRef:UniRef100_UPI0001B056E7, UniRef:UniRef50_A0A4V0BX13, UniRef:UniRef90_Q8DSU8
contig_62	cds	2294	3169	-	CIPDOL_02315	holB	DNA polymerase III subunit delta'	COG:COG0470, COG:L, EC:2.7.7.7, GO:0003887, GO:0006260, GO:0008408, RefSeq:WP_002262682.1, SO:0001217, UniParc:UPI00000E31F0, UniRef:UniRef100_Q8DSU7, UniRef:UniRef50_Q1JN78, UniRef:UniRef90_Q8DSU7
contig_62	cds	3182	3820	-	CIPDOL_02320	tmk	dTMP kinase	COG:COG0125, COG:F, EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, GO:0006235, GO:0015949, GO:0016310, RefSeq:WP_002293570.1, SO:0001217, UniParc:UPI0002B51303, UniRef:UniRef100_UPI0002B51303, UniRef:UniRef50_Q5XDM2, UniRef:UniRef90_Q8DSU6
contig_63	cds	90	1865	-	CIPDOL_02325		oleate hydratase	COG:COG4716, COG:S, EC:4.2.1.53, GO:0006631, GO:0050151, GO:0071949, RefSeq:WP_002272864.1, SO:0001217, UniParc:UPI0002B5D5B6, UniRef:UniRef100_UPI0002B5D5B6, UniRef:UniRef50_B9E972, UniRef:UniRef90_Q8DVH4
contig_63	cds	1986	2552	-	CIPDOL_02330	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, RefSeq:WP_002269517.1, SO:0001217, UniParc:UPI0002B4E9B8, UniRef:UniRef100_UPI0002B4E9B8, UniRef:UniRef50_A0A926E299, UniRef:UniRef90_Q8DVH5
contig_63	cds	2751	3386	+	CIPDOL_02335		Lipoprotein	RefSeq:WP_002269518.1, SO:0001217, UniParc:UPI0002B5BDB5, UniRef:UniRef100_UPI0002B5BDB5, UniRef:UniRef50_Q8DVH8, UniRef:UniRef90_Q8DVH8
contig_63	cds	3461	4525	-	CIPDOL_02340	mmcQ	MmcQ family protein	RefSeq:WP_002269519.1, SO:0001217, UniParc:UPI0002B4DF85, UniRef:UniRef100_UPI0002B4DF85, UniRef:UniRef50_J3JQP6, UniRef:UniRef90_Q8DVH9
contig_63	cds	4594	5418	-	CIPDOL_02345	sppA	fructose-phosphate phosphohydrolase SppA	BlastRules:WP_002263015, RefSeq:WP_002264413.1, SO:0001217, UniParc:UPI0002B54A5A, UniRef:UniRef100_UPI0002B54A5A, UniRef:UniRef50_Q8DVI0, UniRef:UniRef90_Q8DVI0
contig_63	cds	5430	6176	-	CIPDOL_02350	sppR	sugar-phosphate phosphatase transcriptional regulator SppR	BlastRules:WP_002263016, KEGG:K22103, RefSeq:WP_002264411.1, SO:0001217, UniParc:UPI000264EFF0, UniRef:UniRef100_A0A2J9QGE3, UniRef:UniRef50_K8MPM5, UniRef:UniRef90_A0A1L7LL33
contig_63	cds	6433	6615	-	CIPDOL_02355		hypothetical protein	RefSeq:WP_002263017.1, SO:0001217, UniParc:UPI000268A662, UniRef:UniRef100_A0A829BRC2, UniRef:UniRef50_A0A1V0P4J7, UniRef:UniRef90_A0A829BRC2
contig_63	cds	6701	7639	-	CIPDOL_02360		Type-2 restriction enzyme	EC:3.1.21.4, KEGG:K01155, RefSeq:WP_002264409.1, SO:0001217, UniParc:UPI0001B05613, UniRef:UniRef100_A0A829BPB6, UniRef:UniRef50_Q8DVI2, UniRef:UniRef90_Q8DVI2
contig_63	cds	7623	8432	-	CIPDOL_02365	yhdJ	DNA modification methylase	COG:COG0863, COG:L, RefSeq:WP_002267037.1, SO:0001217, UniParc:UPI00000E2E4B, UniRef:UniRef100_Q8DVI3, UniRef:UniRef50_P09358, UniRef:UniRef90_Q8DVI3
contig_63	cds	8422	9279	-	CIPDOL_02370	dam	DNA-adenine methylase	COG:COG0338, COG:L, EC:2.1.1.72, KEGG:K06223, RefSeq:WP_002264408.1, SO:0001217, UniParc:UPI0002B5B0C7, UniRef:UniRef100_UPI0002B5B0C7, UniRef:UniRef50_A0A4Z0RYA7, UniRef:UniRef90_Q8DVI4
contig_63	cds	9548	10183	+	CIPDOL_02375		Lipoprotein	RefSeq:WP_002264406.1, SO:0001217, UniParc:UPI000268A660, UniRef:UniRef100_UPI000268A660, UniRef:UniRef50_Q8DVI5, UniRef:UniRef90_Q8DVI5
contig_63	cds	10263	11963	-	CIPDOL_02380	yvbJ	Uncharacterized protein YvbJ, contains N-terminal Zn ribbon domain	COG:COG4640, COG:S, RefSeq:WP_002269520.1, SO:0001217, UniParc:UPI0002B5783C, UniRef:UniRef100_UPI0002B5783C, UniRef:UniRef50_Q8DVI6, UniRef:UniRef90_Q8DVI6
contig_63	cds	11982	13076	-	CIPDOL_02385		DNA primase	SO:0001217, UniRef:UniRef50_A0A1Q8RJY4, UniRef:UniRef90_A0A1L7LKX4
contig_63	cds	13200	13748	-	CIPDOL_02390	raiA	Ribosome-associated translation inhibitor RaiA	COG:COG1544, COG:J, RefSeq:WP_002269521.1, SO:0001217, UniParc:UPI0002B52D93, UniRef:UniRef100_UPI0002B52D93, UniRef:UniRef50_Q5XAQ7, UniRef:UniRef90_A0A2J9QFM9
contig_63	cds	13827	14492	-	CIPDOL_02395	comFC	DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain	COG:COG1040, COG:R, RefSeq:WP_002269522.1, SO:0001217, UniParc:UPI0002B56BF8, UniRef:UniRef100_UPI0002B56BF8, UniRef:UniRef50_U2KRY1, UniRef:UniRef90_Q8DVI9
contig_63	cds	14461	15789	-	CIPDOL_02400	comFA	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)	COG:COG4098, COG:L, SO:0001217, UniRef:UniRef50_A0A239SLV0, UniRef:UniRef90_Q8DVJ0
contig_63	cds	15862	16491	+	CIPDOL_02405	yIH1	Putative translation regulator, IMPACT (imprinted ancient) protein family	COG:COG1739, COG:R, RefSeq:WP_002263027.1, SO:0001217, UniParc:UPI00000E2E43, UniRef:UniRef100_Q8DVJ1, UniRef:UniRef50_Q9CGK5, UniRef:UniRef90_Q8DVJ1
contig_63	cds	16582	17508	+	CIPDOL_02410	cysK	cysteine synthase A	COG:COG0031, COG:E, EC:2.5.1.47, GO:0004124, GO:0006535, RefSeq:WP_002269524.1, SO:0001217, UniParc:UPI0002B54B85, UniRef:UniRef100_UPI0002B54B85, UniRef:UniRef50_A0A142UNL6, UniRef:UniRef90_G5JY35
contig_63	cds	17841	18935	-	CIPDOL_02415	gldA	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	COG:C, COG:COG0371, SO:0001217, UniParc:UPI00000E2E41, UniRef:UniRef100_Q8DVJ3, UniRef:UniRef50_R9L881, UniRef:UniRef90_Q8DVJ3
contig_63	cds	18971	19639	-	CIPDOL_02420		fructose-6-phosphate aldolase	EC:4.1.2.-, GO:0005975, GO:0016832, RefSeq:WP_002293872.1, SO:0001217, UniParc:UPI0002B5F0AA, UniRef:UniRef100_UPI0002B5F0AA, UniRef:UniRef50_B8ZKS3, UniRef:UniRef90_A0A1L7LLH5
contig_63	cds	19658	22114	-	CIPDOL_02425	pflD	Pyruvate-formate lyase	COG:C, COG:COG1882, RefSeq:WP_002293873.1, SO:0001217, UniParc:UPI0002B5995A, UniRef:UniRef100_UPI0002B5995A, UniRef:UniRef50_A0A076Z4V8, UniRef:UniRef90_A0A076Z4V8
contig_63	cds	22364	23110	-	CIPDOL_02430	glpR	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	COG:COG1349, COG:KG, RefSeq:WP_002263032.1, SO:0001217, UniParc:UPI00000E2E3F, UniRef:UniRef100_A0A2J9QFQ4, UniRef:UniRef50_S1R980, UniRef:UniRef90_A0A2J9QFQ4
contig_63	cds	23241	24017	+	CIPDOL_02435	pflA	Pyruvate-formate lyase-activating enzyme	COG:COG1180, COG:O, RefSeq:WP_002266348.1, SO:0001217, UniParc:UPI000268A77A, UniRef:UniRef100_UPI000268A77A, UniRef:UniRef50_A0A380L1G3, UniRef:UniRef90_Q8DVJ6
contig_63	cds	24095	24484	-	CIPDOL_02440	yabR	S1 RNA-binding domain-containing protein	COG:COG1098, COG:R, SO:0001217, UniRef:UniRef50_A0A0F2CFU2, UniRef:UniRef90_A0A2J9QFN6
contig_63	cds	24465	25880	-	CIPDOL_02445	ppiB	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	COG:COG0652, COG:O, RefSeq:WP_002268942.1, SO:0001217, UniParc:UPI0002B5551C, UniRef:UniRef100_A0A829BWQ1, UniRef:UniRef50_Q5XAQ1, UniRef:UniRef90_A0A2J9QFQ3
contig_63	cds	25924	26565	-	CIPDOL_02450	citB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	COG:COG2197, COG:TK, RefSeq:WP_002263036.1, SO:0001217, UniParc:UPI0001B05623, UniRef:UniRef100_A0A2J9QFP1, UniRef:UniRef50_Q2FX09, UniRef:UniRef90_A0A1L7LL38
contig_63	cds	26558	27562	-	CIPDOL_02455		Sensor histidine kinase	RefSeq:WP_002263037.1, SO:0001217, UniParc:UPI00000E2E3B, UniRef:UniRef100_A0A2J9QFP4, UniRef:UniRef50_A0A380K7P6, UniRef:UniRef90_A0A2J9QFP4
contig_63	cds	27559	28254	-	CIPDOL_02460	liaF	Membrane protein LiaF, inhibitor of the LiaRS two-component envelope stress sensory system	COG:COG4758, COG:T, RefSeq:WP_002263038.1, SO:0001217, UniParc:UPI0001B05624, UniRef:UniRef100_A0A2J9QFP9, UniRef:UniRef50_Q8DVK0, UniRef:UniRef90_Q8DVK0
contig_63	cds	28695	30545	-	CIPDOL_02465	pknB	Stk1 family PASTA domain-containing Ser/Thr kinase	COG:COG2815, COG:M, GO:0004672, GO:0005524, GO:0006468, RefSeq:WP_002263039.1, SO:0001217, UniParc:UPI00000E2E39, UniRef:UniRef100_A0A2J9QGG8, UniRef:UniRef50_Q8VQA0, UniRef:UniRef90_A0A2J9QGG8
contig_63	cds	30542	31303	-	CIPDOL_02470	pTC1	Stp1/IreP family PP2C-type Ser/Thr phosphatase	COG:COG0631, COG:T, GO:0004722, GO:0006470, SO:0001217, UniRef:UniRef50_D2BLK5, UniRef:UniRef90_A0A2J9QGG2
contig_63	cds	31324	32646	-	CIPDOL_02475	rsmB	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	COG:COG0144, COG:J, EC:2.1.1.176, GO:0001510, GO:0003723, GO:0006355, GO:0008168, RefSeq:WP_002291122.1, SO:0001217, UniParc:UPI0002B5CD7F, UniRef:UniRef100_UPI0002B5CD7F, UniRef:UniRef50_Q8DNR8, UniRef:UniRef90_Q8DVK3
contig_63	cds	32627	33562	-	CIPDOL_02480	fmt	methionyl-tRNA formyltransferase	COG:COG0223, COG:J, EC:2.1.2.9, GO:0004479, GO:0005737, GO:0006431, SO:0001217, UniRef:UniRef50_Q8DVK4, UniRef:UniRef90_Q8DVK4
contig_63	cds	33622	36006	-	CIPDOL_02485	priA	primosomal protein N'	COG:COG1198, COG:L, EC:3.6.1.-, GO:0003677, GO:0003678, GO:0005524, GO:0006260, GO:0032508, SO:0001217, UniRef:UniRef50_A0A511J1H8, UniRef:UniRef90_Q8CWY3
contig_63	cds	36048	36365	-	CIPDOL_02490	rpoZ	DNA-directed RNA polymerase subunit omega	COG:COG1758, COG:K, EC:2.7.7.6, GO:0000345, GO:0000428, GO:0003677, GO:0003899, GO:0006351, RefSeq:WP_002266355.1, SO:0001217, UniParc:UPI0001B05628, UniRef:UniRef100_UPI0001B05628, UniRef:UniRef50_A3CPX6, UniRef:UniRef90_Q8DVK5
contig_63	cds	36389	37021	-	CIPDOL_02495	gmk	guanylate kinase	COG:COG0194, COG:F, EC:2.7.4.8, GO:0004385, GO:0005524, GO:0005737, GO:0015949, GO:0016310, RefSeq:WP_002263045.1, SO:0001217, UniParc:UPI00000E2E34, UniRef:UniRef100_Q8DVK6, UniRef:UniRef50_O34328, UniRef:UniRef90_Q8DVK6
contig_63	cds	37471	39078	-	CIPDOL_02500	rny	ribonuclease Y	COG:COG1418, COG:JR, EC:3.1.-.-, GO:0003723, GO:0004521, GO:0005886, GO:0006402, KEGG:K18682, RefSeq:WP_002263046.1, SO:0001217, UniParc:UPI00000E2E33, UniRef:UniRef100_Q8DVK7, UniRef:UniRef50_Q81A17, UniRef:UniRef90_Q8DVK7
contig_63	cds	39223	39705	+	CIPDOL_02505	luxS	S-ribosylhomocysteine lyase	COG:COG1854, COG:T, EC:4.4.1.21, GO:0005506, GO:0009372, GO:0043768, KEGG:K07173, RefSeq:WP_002264383.1, SO:0001217, UniParc:UPI0001B05644, UniRef:UniRef100_A0A2J9QFQ0, UniRef:UniRef50_Q8DVK8, UniRef:UniRef90_Q8DVK8
contig_63	cds	39866	41506	-	CIPDOL_02510		Mid-cell-anchored protein Z	KEGG:K20073, SO:0001217, UniRef:UniRef50_A0A380JY88, UniRef:UniRef90_Q8DVK9
contig_63	cds	41522	42676	-	CIPDOL_02515	rlmL	23S rRNA G2445 N2-methylase RlmL	COG:COG0116, COG:J, SO:0001217, UniRef:UniRef50_A0A0H2UNG1, UniRef:UniRef90_Q8DVL0
contig_63	ncRNA	42734	43108	-	CIPDOL_02520	RNaseP_bact_b	Bacterial RNase P class B	RFAM:RF00011, SO:0000386
contig_63	cds	43126	43464	-	CIPDOL_02525	gpsB	cell division regulator GpsB	COG:COG3599, COG:D, GO:0005737, GO:0007049, GO:0008360, GO:0051301, RefSeq:WP_002263050.1, SO:0001217, UniParc:UPI00000E2E2F, UniRef:UniRef100_Q8DVL1, UniRef:UniRef50_B9DV61, UniRef:UniRef90_Q8DVL1
contig_63	cds	43570	44091	-	CIPDOL_02530	yoqJ	UPF0398 protein SMU_470	COG:COG4474, COG:X, RefSeq:WP_019313096.1, SO:0001217, UniParc:UPI00030750D2, UniRef:UniRef100_UPI00030750D2, UniRef:UniRef50_Q9CI21, UniRef:UniRef90_Q8DVL2
contig_63	cds	44171	44764	+	CIPDOL_02535	recU	Holliday junction resolvase RecU	COG:COG3331, COG:R, EC:3.1.21.10, GO:0000287, GO:0003676, GO:0004519, GO:0005737, GO:0006281, GO:0006310, GO:0007059, KEGG:K03700, RefSeq:WP_002263052.1, SO:0001217, UniParc:UPI00000E2E2D, UniRef:UniRef100_Q8DVL3, UniRef:UniRef50_Q9CI22, UniRef:UniRef90_Q8DVL3
contig_63	cds	44865	46988	+	CIPDOL_02540	pbp1a	penicillin-binding protein PBP1A	COG:COG0744, COG:M, GO:0008658, RefSeq:WP_079993478.1, SO:0001217, UniParc:UPI0003190199, UniRef:UniRef100_UPI00030248AC, UniRef:UniRef50_Q8DR59, UniRef:UniRef90_Q8DVL4
contig_63	cds	47096	48430	-	CIPDOL_02545	pepC	aminopeptidase C	BlastRules:WP_003731859, BlastRules:WP_010906180, BlastRules:WP_014607929, BlastRules:WP_035165147, COG:COG3579, COG:E, SO:0001217, UniRef:UniRef50_Q04723, UniRef:UniRef90_Q8DVL5
contig_64	cds	93	2210	-	CIPDOL_02550	topA	type I DNA topoisomerase	COG:COG0551, COG:L, EC:5.6.2.1, GO:0003677, GO:0003917, GO:0005737, GO:0006260, GO:0006265, KEGG:K03168, RefSeq:WP_002264284.1, SO:0001217, UniParc:UPI0002B5EFD7, UniRef:UniRef100_UPI0002B5EFD7, UniRef:UniRef50_Q9CG80, UniRef:UniRef90_Q8DUD3
contig_64	cds	2305	3147	-	CIPDOL_02555	dprA	DNA-processing protein DprA	COG:COG0758, COG:L, GO:0009294, RefSeq:WP_002262865.1, SO:0001217, UniParc:UPI00000E2FD8, UniRef:UniRef100_A0A2J9QEE9, UniRef:UniRef50_Q8DPI7, UniRef:UniRef90_A0A2J9QEE9
contig_64	cds	3214	3312	-	CIPDOL_02560		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A829BN11, UniRef:UniRef90_A0A829BN11
contig_64	cds	3314	3595	-	CIPDOL_02565		DUF3955 domain-containing protein	RefSeq:WP_002262863.1, SO:0001217, UniParc:UPI00000E2FD6, UniRef:UniRef100_A0A2J9QEG8, UniRef:UniRef50_A0A2J9QEG8, UniRef:UniRef90_A0A2J9QEG8
contig_64	cds	3666	4682	-	CIPDOL_02570	ceuA	ABC-type enterochelin transport system, periplasmic component	COG:COG4607, COG:P, RefSeq:WP_002265840.1, SO:0001217, UniParc:UPI0002B58246, UniRef:UniRef100_UPI0002B58246, UniRef:UniRef50_A0A372KP17, UniRef:UniRef90_A0A829BPL3
contig_64	cds	4730	5536	-	CIPDOL_02575	ceuD	ABC-type enterochelin transport system, ATPase component	COG:COG4604, COG:P, RefSeq:WP_002264287.1, SO:0001217, UniParc:UPI000264F0FE, UniRef:UniRef100_A0A2J9QEE6, UniRef:UniRef50_J1JU95, UniRef:UniRef90_Q8DUD8
contig_64	cds	5533	6504	-	CIPDOL_02580	ceuC	ABC-type enterochelin transport system, permease component	COG:COG4605, COG:P, RefSeq:WP_002278555.1, SO:0001217, UniParc:UPI0002B5AA34, UniRef:UniRef100_UPI0002B5AA34, UniRef:UniRef50_A0A075N0T7, UniRef:UniRef90_Q8DUD9
contig_64	cds	6501	7463	-	CIPDOL_02585	ceuB	ABC-type enterochelin transport system, permease component	COG:COG4606, COG:P, RefSeq:WP_002270387.1, SO:0001217, UniParc:UPI0001B056F2, UniRef:UniRef100_A0A829BJF1, UniRef:UniRef50_P94418, UniRef:UniRef90_Q8DUE0
contig_64	cds	7636	8418	-	CIPDOL_02590	rnhB	ribonuclease HII	COG:COG0164, COG:L, EC:3.1.26.4, GO:0003723, GO:0004523, GO:0005737, GO:0006401, GO:0030145, KEGG:K03470, RefSeq:WP_002272159.1, SO:0001217, UniParc:UPI0002B59B90, UniRef:UniRef100_A0A2J9QF74, UniRef:UniRef50_Q8DUE1, UniRef:UniRef90_Q8DUE1
contig_64	cds	8405	9256	-	CIPDOL_02595	ylqF	ribosome biogenesis GTPase YlqF	COG:COG1161, COG:J, GO:0003924, GO:0005525, GO:0005737, GO:0042254, RefSeq:WP_002278556.1, SO:0001217, UniParc:UPI000264F102, UniRef:UniRef100_UPI000264F102, UniRef:UniRef50_A0A3E2JT02, UniRef:UniRef90_A0A829BL01
contig_65	cds	423	644	+	CIPDOL_02600		hypothetical protein	
