# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	308225	308557	+	CEEJIN_01440	ylxM	putative DNA-binding protein	COG:COG2739, COG:K, GO:0030695, KEGG:K09787, RefSeq:WP_002262279.1, SO:0001217, UniParc:UPI0000139F8C, UniRef:UniRef100_P96468, UniRef:UniRef50_P96468, UniRef:UniRef90_P96468
contig_1	cds	308668	310206	+	CEEJIN_01445	ffh	signal recognition particle protein	EC:3.6.5.4, GO:0003924, GO:0005048, GO:0005525, GO:0006614, GO:0008312, GO:0009306, GO:0016887, GO:0048500, GO:0048501, RefSeq:WP_002273945.1, SO:0001217, UniParc:UPI0002B58997, UniRef:UniRef100_UPI0002B58997, UniRef:UniRef50_Q54431, UniRef:UniRef90_Q54431
contig_1	cds	310508	310753	+	CEEJIN_01450		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A829BRX4, UniRef:UniRef90_A0A829BRX4
contig_1	cds	310850	311518	+	CEEJIN_01455		DNA-binding protein	RefSeq:WP_002269990.1, SO:0001217, UniParc:UPI000264F07E, UniRef:UniRef100_UPI000264F07E, UniRef:UniRef50_Q99ZM1, UniRef:UniRef90_A0A829BQ06
contig_1	cds	311515	312252	+	CEEJIN_01460		DUF3307 domain-containing protein	RefSeq:WP_002262283.1, SO:0001217, UniParc:UPI00000E3007, UniRef:UniRef100_A0A2J9QEA5, UniRef:UniRef50_A3CMK1, UniRef:UniRef90_A0A1L7LJD9
contig_1	cds	312350	313030	+	CEEJIN_01465	radC	DNA repair protein RadC	COG:COG2003, COG:L, GO:0003677, GO:0006281, RefSeq:WP_002262284.1, SO:0001217, UniParc:UPI0001B05678, UniRef:UniRef100_A0A829BY27, UniRef:UniRef50_P0DH28, UniRef:UniRef90_A0A829BY27
contig_1	cds	313027	313722	-	CEEJIN_01470	puuD	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD (putrescine degradation), contains GATase1-like domain	COG:COG2071, COG:E, RefSeq:WP_002266741.1, SO:0001217, UniParc:UPI000268AA5C, UniRef:UniRef100_UPI000268AA5C, UniRef:UniRef50_E6LDF8, UniRef:UniRef90_A0A2J9QEC4
contig_1	cds	313746	314387	-	CEEJIN_01475	rex	redox-sensing transcriptional repressor Rex	COG:COG2344, COG:K, GO:0003677, GO:0003700, GO:0005737, GO:0045892, GO:0051775, RefSeq:WP_002262286.1, SO:0001217, UniParc:UPI00000E3003, UniRef:UniRef100_Q8DU91, UniRef:UniRef50_Q04KJ6, UniRef:UniRef90_Q8DU91
contig_1	cds	314683	315030	-	CEEJIN_01480		Cysteine desulfurase	RefSeq:WP_002262287.1, SO:0001217, UniParc:UPI00000E3002, UniRef:UniRef100_A0A2J9QEA8, UniRef:UniRef50_S6FTH4, UniRef:UniRef90_A0A829BKA2
contig_1	cds	315032	316150	-	CEEJIN_01485	nifS	Cysteine desulfurase/Cysteine sulfinate desulfinase IscS or related enzyme, NifS family	COG:COG1104, COG:E, RefSeq:WP_002269033.1, SO:0001217, UniParc:UPI000268AA5B, UniRef:UniRef100_UPI000268AA5B, UniRef:UniRef50_A0A942J2D3, UniRef:UniRef90_Q8DU93
contig_1	cds	316154	317134	-	CEEJIN_01490	prs2	ribose-phosphate diphosphokinase	COG:COG0462, COG:F, EC:2.7.6.1, GO:0000287, GO:0004749, GO:0005524, GO:0005737, GO:0006015, GO:0009156, GO:0009165, GO:0016301, GO:0016310, KEGG:K00948, RefSeq:WP_002263830.1, SO:0001217, UniParc:UPI00000E3000, UniRef:UniRef100_Q8DU94, UniRef:UniRef50_Q5XC85, UniRef:UniRef90_Q8DU94
contig_1	cds	317237	317803	-	CEEJIN_01495	yjbK	putative triphosphatase or cyclase YjbK, contains CYTH domain	COG:COG4116, COG:R, RefSeq:WP_002262290.1, SO:0001217, UniParc:UPI00000E2FFF, UniRef:UniRef100_A0A2J9QF38, UniRef:UniRef50_A0A2L0D4H8, UniRef:UniRef90_A0A829BTA3
contig_1	cds	318302	318967	+	CEEJIN_01500	yjbM	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)	COG:COG2357, COG:FT, RefSeq:WP_002262292.1, SO:0001217, UniParc:UPI00000E2FFD, UniRef:UniRef100_A0A2J9QEB8, UniRef:UniRef50_A0A0C1Q244, UniRef:UniRef90_A0A1Q8RI44
contig_1	cds	318942	319775	+	CEEJIN_01505	nadK	NAD kinase	COG:COG0061, COG:H, EC:2.7.1.23, GO:0003951, GO:0005524, GO:0005737, GO:0006741, GO:0016310, GO:0019674, GO:0046872, GO:0051287, KEGG:K00858, RefSeq:WP_002266739.1, SO:0001217, UniParc:UPI0002B58B2E, UniRef:UniRef100_UPI0002B58B2E, UniRef:UniRef50_Q8DU98, UniRef:UniRef90_Q8DU98
contig_1	cds	319772	320662	+	CEEJIN_01510	rluA	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	COG:COG0564, COG:J, EC:5.4.99.23, KEGG:K06180, RefSeq:WP_002266738.1, SO:0001217, UniParc:UPI0002B56DDE, UniRef:UniRef100_UPI0002B56DDE, UniRef:UniRef50_A0A2A7SR60, UniRef:UniRef90_Q8DU99
contig_1	cds	320679	321674	+	CEEJIN_01515	pta	phosphate acetyltransferase	COG:C, COG:COG0280, EC:2.3.1.8, GO:0006086, GO:0008959, RefSeq:WP_002265025.1, SO:0001217, UniParc:UPI0001B05698, UniRef:UniRef100_UPI0001B05698, UniRef:UniRef50_P39646, UniRef:UniRef90_J3F9M9
contig_1	cds	321775	323382	-	CEEJIN_01520		ABC transporter permease	RefSeq:WP_002272409.1, SO:0001217, UniParc:UPI0002B59DC0, UniRef:UniRef100_UPI0002B59DC0, UniRef:UniRef50_Q8DUA1, UniRef:UniRef90_Q8DUA1
contig_1	cds	323379	324125	-	CEEJIN_01525	ccmA	ABC-type multidrug transport system, ATPase component	COG:COG1131, COG:V, RefSeq:WP_002262297.1, SO:0001217, UniParc:UPI00000E2FF8, UniRef:UniRef100_Q8DUA2, UniRef:UniRef50_A0A0N0VC95, UniRef:UniRef90_Q8DUA2
contig_1	cds	324286	325041	+	CEEJIN_01530	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	COG:C, COG:COG4221, RefSeq:WP_002262298.1, SO:0001217, UniParc:UPI00000E2FF7, UniRef:UniRef100_Q8DUA3, UniRef:UniRef50_A0A0A7S2Q1, UniRef:UniRef90_Q8DUA3
contig_1	cds	325057	325890	+	CEEJIN_01535	rfaJ	Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase	COG:COG1442, COG:M, RefSeq:WP_002287052.1, SO:0001217, UniParc:UPI0002B58785, UniRef:UniRef100_UPI0002B58785, UniRef:UniRef50_S1RP47, UniRef:UniRef90_Q8DUA4
contig_1	cds	326028	326720	+	CEEJIN_01540	ompR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	COG:COG0745, COG:TK, RefSeq:WP_002266735.1, SO:0001217, UniParc:UPI0001B0569D, UniRef:UniRef100_UPI0001B0569D, UniRef:UniRef50_U2LBN2, UniRef:UniRef90_Q8DUA5
contig_1	cds	326720	327598	+	CEEJIN_01545	kdpD	K+-sensing histidine kinase KdpD	COG:COG2205, COG:T, RefSeq:WP_002289598.1, SO:0001217, UniParc:UPI0002B5E2EF, UniRef:UniRef100_UPI0002B5E2EF, UniRef:UniRef50_A0A9D8PQ15, UniRef:UniRef90_Q8DUA6
contig_1	cds	327646	328389	-	CEEJIN_01550		ABC transporter permease	RefSeq:WP_002289600.1, SO:0001217, UniParc:UPI0002B5C017, UniRef:UniRef100_UPI0002B5C017, UniRef:UniRef50_I1ZNU4, UniRef:UniRef90_A0A1L7LJ74
contig_1	cds	328410	329321	-	CEEJIN_01555	ccmA	ABC-type multidrug transport system, ATPase component	COG:COG1131, COG:V, SO:0001217, UniRef:UniRef50_R2TBC3, UniRef:UniRef90_Q8DUA8
contig_1	cds	329542	330612	+	CEEJIN_01560	xerS	tyrosine recombinase XerS	COG:COG4974, COG:L, GO:0003677, GO:0005737, GO:0006310, GO:0007059, GO:0009037, GO:0015074, GO:0051301, RefSeq:WP_002262304.1, SO:0001217, UniParc:UPI00000E2FF1, UniRef:UniRef100_O69155, UniRef:UniRef50_A2RKP9, UniRef:UniRef90_O69155
contig_1	cds	331105	332496	-	CEEJIN_01565	oadA	oxaloacetate decarboxylase subunit alpha	COG:C, COG:COG5016, EC:4.1.1.112, GO:0003824, RefSeq:WP_002289784.1, SO:0001217, UniParc:UPI0002B5EEBB, UniRef:UniRef100_UPI0002B5EEBB, UniRef:UniRef50_A0A239SVU1, UniRef:UniRef90_Q8DUB9
contig_1	cds	332509	333045	-	CEEJIN_01570	citX	Phosphoribosyl-dephospho-CoA transferase (holo-ACP synthetase)	COG:COG3697, COG:HI, RefSeq:WP_002263224.1, SO:0001217, UniParc:UPI0002B5B3C5, UniRef:UniRef100_Q8DUC0, UniRef:UniRef50_A0A0E2UED4, UniRef:UniRef90_A0A2J9QGV0
contig_1	cds	333038	334573	-	CEEJIN_01575	citF	citrate lyase subunit alpha	COG:C, COG:COG3051, EC:2.8.3.10, EC:4.1.3.6, GO:0006113, GO:0008814, GO:0008815, GO:0009346, KEGG:K01643, RefSeq:WP_002263225.1, SO:0001217, UniParc:UPI00000E2FE5, UniRef:UniRef100_Q8DUC1, UniRef:UniRef50_A0A090ZP31, UniRef:UniRef90_Q8DUC1
contig_1	cds	334560	335462	-	CEEJIN_01580	citE	citrate (pro-3S)-lyase subunit beta	COG:COG2301, COG:G, EC:4.1.3.34, EC:4.1.3.6, GO:0006113, GO:0008815, GO:0009346, RefSeq:WP_002289781.1, SO:0001217, UniParc:UPI0002B5E290, UniRef:UniRef100_UPI0002B5E290, UniRef:UniRef50_P44460, UniRef:UniRef90_A0A2J9QED2
contig_1	cds	335450	335758	-	CEEJIN_01585	citD	citrate lyase acyl carrier protein	COG:C, COG:COG3052, EC:4.1.3.6, GO:0005737, GO:0006113, GO:0008815, GO:0009346, RefSeq:WP_002263227.1, SO:0001217, UniParc:UPI00000E2FE3, UniRef:UniRef100_Q8DUC3, UniRef:UniRef50_Q8DUC3, UniRef:UniRef90_Q8DUC3
contig_1	cds	335844	336068	-	CEEJIN_01590		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A829BJW6, UniRef:UniRef90_A0A829BJW6
contig_1	cds	336007	337128	-	CEEJIN_01595	oadB	Na+-transporting oxaloacetate/methylmalonyl-CoA decarboxylase, beta subunit	COG:C, COG:COG1883, RefSeq:WP_002263229.1, SO:0001217, UniParc:UPI00000E2FE1, UniRef:UniRef100_Q8DUC5, UniRef:UniRef50_A0A2X3S5B0, UniRef:UniRef90_A0A2X3S5B0
contig_1	cds	337151	337543	-	CEEJIN_01600	bcc	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit	COG:COG0511, COG:I, GO:0006633, RefSeq:WP_002289780.1, SO:0001217, UniParc:UPI0002B58878, UniRef:UniRef100_UPI0002B58878, UniRef:UniRef50_P29337, UniRef:UniRef90_P29337
contig_1	cds	337562	337891	-	CEEJIN_01605		HEAT repeat domain-containing protein	RefSeq:WP_002263231.1, SO:0001217, UniParc:UPI0001B056A7, UniRef:UniRef100_Q8DUC6, UniRef:UniRef50_R2QU49, UniRef:UniRef90_Q8DUC6
contig_1	cds	338185	339588	+	CEEJIN_01610	citM	Mg2+/citrate symporter	COG:C, COG:COG2851, RefSeq:WP_002272897.1, SO:0001217, UniParc:UPI0002B4DEC8, UniRef:UniRef100_UPI0002B4DEC8, UniRef:UniRef50_A0A835L1T0, UniRef:UniRef90_Q8DUC7
contig_1	cds	339818	340507	+	CEEJIN_01615	gntR	DNA-binding transcriptional regulator, GntR family	COG:COG1802, COG:K, RefSeq:WP_002265081.1, SO:0001217, UniParc:UPI0002B5E3DC, UniRef:UniRef100_UPI0002B5E3DC, UniRef:UniRef50_A0A242AWZ9, UniRef:UniRef90_Q8DUC8
contig_1	cds	340513	341403	+	CEEJIN_01620	citG	putative 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase	COG:COG1767, COG:H, EC:2.4.2.52, GO:0005524, GO:0016310, GO:0046917, RefSeq:WP_002265082.1, SO:0001217, UniParc:UPI0001B056AA, UniRef:UniRef100_A0A829BIH5, UniRef:UniRef50_Q8DUC9, UniRef:UniRef90_Q8DUC9
contig_1	cds	341579	342628	+	CEEJIN_01625	citC	[citrate (pro-3S)-lyase] ligase	COG:C, COG:COG3053, EC:6.2.1.22, GO:0006101, GO:0008771, KEGG:K01910, RefSeq:WP_002298397.1, SO:0001217, UniParc:UPI0002B5C7D8, UniRef:UniRef100_UPI0002B5C7D8, UniRef:UniRef50_Q8VUG8, UniRef:UniRef90_Q8VUG8
contig_1	cds	342779	343732	-	CEEJIN_01630	baeS	Signal transduction histidine kinase	COG:COG0642, COG:T, EC:2.7.13.3, KEGG:K19081, RefSeq:WP_002263236.1, SO:0001217, UniParc:UPI00000DC9A2, UniRef:UniRef100_Q8VUG9, UniRef:UniRef50_A0A380KNK0, UniRef:UniRef90_Q8VUG9
contig_1	cds	343729	344400	-	CEEJIN_01635	ompR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	COG:COG0745, COG:TK, RefSeq:WP_002263237.1, SO:0001217, UniParc:UPI00000E2FDB, UniRef:UniRef100_A0A2J9QEE2, UniRef:UniRef50_A0A1Y4L5M7, UniRef:UniRef90_Q8VUH0
contig_1	cds	344442	346445	-	CEEJIN_01640		Mutans bacitracin-resistance related protein B	KEGG:K19084, RefSeq:WP_002289777.1, SO:0001217, UniParc:UPI0002B514FE, UniRef:UniRef100_UPI0002B514FE, UniRef:UniRef50_U2JDS8, UniRef:UniRef90_Q8VUH1
contig_1	cds	346447	347199	-	CEEJIN_01645	lolD	ABC-type lipoprotein export system, ATPase component	COG:COG1136, COG:M, RefSeq:WP_002265085.1, SO:0001217, UniParc:UPI00000BECBD, UniRef:UniRef100_Q8VUH2, UniRef:UniRef50_A0A380FY35, UniRef:UniRef90_Q8VUH2
contig_1	cds	347463	351830	-	CEEJIN_01650	gtfC	Glucosyltransferase-SI	COG:COG5263, COG:G, EC:2.4.1.5, GO:0005576, GO:0009250, GO:0046527, GO:0047849, RefSeq:WP_061046378.1, SO:0001217, UniParc:UPI00076B042B, UniRef:UniRef100_UPI00076B042B, UniRef:UniRef50_P08987, UniRef:UniRef90_P13470
contig_1	cds	352026	356456	-	CEEJIN_01655	gtfB	Glucosyltransferase-I	COG:COG5263, COG:G, EC:2.4.1.5, GO:0005576, GO:0009250, GO:0046527, GO:0047849, RefSeq:WP_061046379.1, SO:0001217, UniParc:UPI00076B7203, UniRef:UniRef100_UPI00076B7203, UniRef:UniRef50_P08987, UniRef:UniRef90_P08987
contig_1	cds	356902	358236	-	CEEJIN_01660	trmFO	methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO	COG:COG1206, COG:J, EC:2.1.1.74, GO:0005737, GO:0008033, GO:0030698, GO:0047151, GO:0050660, KEGG:K04094, RefSeq:WP_002262867.1, SO:0001217, UniParc:UPI000012B4A7, UniRef:UniRef100_P05428, UniRef:UniRef50_Q97R84, UniRef:UniRef90_P05428
contig_1	cds	358602	360719	-	CEEJIN_01665	topA	type I DNA topoisomerase	COG:COG0551, COG:L, EC:5.6.2.1, GO:0003677, GO:0003917, GO:0005737, GO:0006260, GO:0006265, KEGG:K03168, RefSeq:WP_002262866.1, SO:0001217, UniParc:UPI00000E2FD9, UniRef:UniRef100_Q8DUD3, UniRef:UniRef50_Q9CG80, UniRef:UniRef90_Q8DUD3
contig_1	cds	360814	361656	-	CEEJIN_01670	dprA	DNA-processing protein DprA	COG:COG0758, COG:L, GO:0009294, RefSeq:WP_002262865.1, SO:0001217, UniParc:UPI00000E2FD8, UniRef:UniRef100_A0A2J9QEE9, UniRef:UniRef50_Q8DPI7, UniRef:UniRef90_A0A2J9QEE9
contig_1	cds	361723	361821	-	CEEJIN_01675		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A829BN11, UniRef:UniRef90_A0A829BN11
contig_1	cds	361823	362104	-	CEEJIN_01680		DUF3955 domain-containing protein	RefSeq:WP_002262863.1, SO:0001217, UniParc:UPI00000E2FD6, UniRef:UniRef100_A0A2J9QEG8, UniRef:UniRef50_A0A2J9QEG8, UniRef:UniRef90_A0A2J9QEG8
contig_1	cds	362176	363192	-	CEEJIN_01685	ceuA	ABC-type enterochelin transport system, periplasmic component	COG:COG4607, COG:P, RefSeq:WP_002262862.1, SO:0001217, UniParc:UPI000268AA16, UniRef:UniRef100_A0A2J9QEF3, UniRef:UniRef50_A0A372KP17, UniRef:UniRef90_A0A829BPL3
contig_1	cds	363240	364046	-	CEEJIN_01690	ceuD	ABC-type enterochelin transport system, ATPase component	COG:COG4604, COG:P, RefSeq:WP_002262861.1, SO:0001217, UniParc:UPI00000E2FD4, UniRef:UniRef100_Q8DUD8, UniRef:UniRef50_J1JU95, UniRef:UniRef90_Q8DUD8
contig_1	cds	364043	365014	-	CEEJIN_01695	ceuC	ABC-type enterochelin transport system, permease component	COG:COG4605, COG:P, RefSeq:WP_002262860.1, SO:0001217, UniParc:UPI00000E2FD3, UniRef:UniRef100_Q8DUD9, UniRef:UniRef50_A0A075N0T7, UniRef:UniRef90_Q8DUD9
contig_1	cds	365011	365973	-	CEEJIN_01700	ceuB	ABC-type enterochelin transport system, permease component	COG:COG4606, COG:P, RefSeq:WP_002262859.1, SO:0001217, UniParc:UPI00000E2FD2, UniRef:UniRef100_Q8DUE0, UniRef:UniRef50_P94418, UniRef:UniRef90_Q8DUE0
contig_1	cds	366147	366929	-	CEEJIN_01705	rnhB	ribonuclease HII	COG:COG0164, COG:L, EC:3.1.26.4, GO:0003723, GO:0004523, GO:0005737, GO:0006401, GO:0030145, KEGG:K03470, RefSeq:WP_002262858.1, SO:0001217, UniParc:UPI00000E2FD1, UniRef:UniRef100_Q8DUE1, UniRef:UniRef50_Q8DUE1, UniRef:UniRef90_Q8DUE1
contig_1	cds	366916	367767	-	CEEJIN_01710	ylqF	ribosome biogenesis GTPase YlqF	COG:COG1161, COG:J, GO:0003924, GO:0005525, GO:0005737, GO:0042254, RefSeq:WP_002262857.1, SO:0001217, UniParc:UPI00000E2FD0, UniRef:UniRef100_Q8DUE2, UniRef:UniRef50_A0A3E2JT02, UniRef:UniRef90_A0A829BL01
contig_1	cds	367964	368929	-	CEEJIN_01715		hypothetical protein	RefSeq:WP_002262856.1, SO:0001217, UniParc:UPI00000E2FCF, UniRef:UniRef100_A0A2J9QF86, UniRef:UniRef50_J3JPD0, UniRef:UniRef90_A0A1L7LJM3
contig_1	cds	369214	369552	-	CEEJIN_01720	nrdD	Anaerobic ribonucleoside-triphosphate reductase	COG:COG1328, COG:F, RefSeq:WP_002262855.1, SO:0001217, UniParc:UPI000264F104, UniRef:UniRef100_A0A2J9QFC6, UniRef:UniRef50_A0A081SC68, UniRef:UniRef90_A0A1Q8RHZ3
contig_1	cds	369860	370741	-	CEEJIN_01725	dapA	4-hydroxy-tetrahydrodipicolinate synthase	COG:COG0329, COG:EM, EC:4.3.3.7, GO:0005737, GO:0008840, GO:0009089, GO:0019877, RefSeq:WP_002262854.1, SO:0001217, UniParc:UPI00000E2FCD, UniRef:UniRef100_Q8DUE5, UniRef:UniRef50_Q9CF61, UniRef:UniRef90_Q8DUE5
contig_1	cds	370782	371858	-	CEEJIN_01730	asd	aspartate-semialdehyde dehydrogenase	COG:COG0136, COG:E, EC:1.2.1.11, GO:0004073, GO:0008652, GO:0009088, GO:0009089, GO:0009097, GO:0016620, GO:0019877, GO:0046983, GO:0050661, GO:0051287, GO:0071266, KEGG:K00133, RefSeq:WP_002263802.1, SO:0001217, UniParc:UPI00001292B6, UniRef:UniRef100_P10539, UniRef:UniRef50_P10539, UniRef:UniRef90_P10539
contig_1	ncRNA	371949	372087	-	CEEJIN_01735	asd	MarS sRNA	RFAM:RF01732, SO:0000655
contig_1	cds	372143	373528	-	CEEJIN_01740	cls	cardiolipin synthase	COG:COG1502, COG:I, GO:0005886, GO:0008808, GO:0032049, SO:0001217, UniParc:UPI0000139EC2, UniRef:UniRef100_P34001, UniRef:UniRef50_P34001, UniRef:UniRef90_P34001
contig_1	cds	373845	375206	-	CEEJIN_01745	wapA	Wall-associated protein	COG:COG4932, COG:M, GO:0005518, GO:0005576, GO:0007155, RefSeq:WP_002289552.1, SO:0001217, UniParc:UPI0002B5954C, UniRef:UniRef100_UPI0002B5954C, UniRef:UniRef50_P11000, UniRef:UniRef90_P11000
contig_1	cds	375555	376070	+	CEEJIN_01750		XRE family transcriptional regulator	RefSeq:WP_002262849.1, SO:0001217, UniParc:UPI00000E2FCC, UniRef:UniRef100_A0A2J9QEH3, UniRef:UniRef50_A0A1Q8RI01, UniRef:UniRef90_A0A2J9QEH3
contig_1	cds	376158	377594	-	CEEJIN_01755	bglB	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	COG:COG2723, COG:G, RefSeq:WP_032497755.1, SO:0001217, UniParc:UPI000516665B, UniRef:UniRef100_UPI000516665B, UniRef:UniRef50_Q46130, UniRef:UniRef90_Q8DUE7
contig_1	cds	377728	378207	-	CEEJIN_01760		Peptidase C51 domain-containing protein	SO:0001217, UniRef:UniRef50_J3JPJ4, UniRef:UniRef90_A0A829BHW8
contig_1	cds	378422	379318	+	CEEJIN_01765	araC	AraC-type DNA-binding domain and AraC-containing proteins	COG:COG2207, COG:K, SO:0001217, UniRef:UniRef50_A0A0H1ZFS1, UniRef:UniRef90_Q8DUE9
contig_1	cds	379551	381062	-	CEEJIN_01770		putative peptidase	COG:COG4099, COG:R, RefSeq:WP_002266940.1, SO:0001217, UniParc:UPI00000B1F69, UniRef:UniRef100_Q9KJ79, UniRef:UniRef50_F5WXT2, UniRef:UniRef90_Q9KJ79
contig_1	cds	381217	383151	-	CEEJIN_01775	nagE	Phosphotransferase system IIA component	COG:COG2190, COG:G, EC:2.7.1.-, KEGG:K02757, RefSeq:WP_002266939.1, SO:0001217, UniParc:UPI0002B559C6, UniRef:UniRef100_UPI0002B559C6, UniRef:UniRef50_Q8DUF2, UniRef:UniRef90_Q8DUF2
contig_1	cds	383552	384394	-	CEEJIN_01780	bglG	Transcriptional antiterminator	COG:COG3711, COG:K, KEGG:K03488, RefSeq:WP_002264303.1, SO:0001217, UniParc:UPI0001B056FF, UniRef:UniRef100_A0A2J9QFD5, UniRef:UniRef50_A0A0Z8GS22, UniRef:UniRef90_A0A1L7LJS4
contig_1	cds	384474	385547	-	CEEJIN_01785	potD	Spermidine/putrescine-binding periplasmic protein	COG:COG0687, COG:E, RefSeq:WP_002264304.1, SO:0001217, UniParc:UPI0002B52C05, UniRef:UniRef100_UPI0002B52C05, UniRef:UniRef50_A0A1S0Z9P5, UniRef:UniRef90_Q8DUF4
contig_1	cds	385540	386316	-	CEEJIN_01790	potC	ABC-type spermidine/putrescine transport system, permease component II	COG:COG1177, COG:E, RefSeq:WP_002264305.1, SO:0001217, UniParc:UPI0001B05701, UniRef:UniRef100_A0A829BPN3, UniRef:UniRef50_A0A224X4H8, UniRef:UniRef90_Q8DUF5
contig_1	cds	386313	387107	-	CEEJIN_01795	potB	ABC-type spermidine/putrescine transport system, permease component I	COG:COG1176, COG:E, RefSeq:WP_002262838.1, SO:0001217, UniParc:UPI00000E2FC2, UniRef:UniRef100_A0A2J9QEJ7, UniRef:UniRef50_A0A387BP51, UniRef:UniRef90_A0A1L7LJL0
contig_1	cds	387091	388245	-	CEEJIN_01800	potA	Spermidine/putrescine import ATP-binding protein PotA	COG:COG3842, COG:E, EC:7.6.2.11, GO:0005524, GO:0015417, GO:0016887, GO:0043190, RefSeq:WP_002262837.1, SO:0001217, UniParc:UPI00000E2FC1, UniRef:UniRef100_Q8DUF7, UniRef:UniRef50_Q8Y8T6, UniRef:UniRef90_Q8DUF7
contig_1	cds	388249	389169	-	CEEJIN_01805	murB	UDP-N-acetylmuramate dehydrogenase	COG:COG0812, COG:M, EC:1.3.1.98, GO:0005737, GO:0007049, GO:0008360, GO:0008762, GO:0009252, GO:0051301, GO:0071555, GO:0071949, RefSeq:WP_002262836.1, SO:0001217, UniParc:UPI00000E2FC0, UniRef:UniRef100_Q8DUF8, UniRef:UniRef50_Q5LYN3, UniRef:UniRef90_Q8DUF8
contig_1	cds	389304	389783	-	CEEJIN_01810	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	COG:COG0801, COG:H, EC:2.7.6.3, GO:0003848, GO:0009396, RefSeq:WP_002281106.1, SO:0001217, UniParc:UPI0002B5F8A2, UniRef:UniRef100_UPI0002B5F8A2, UniRef:UniRef50_K0JJ83, UniRef:UniRef90_Q8DUF9
contig_1	cds	389780	390142	-	CEEJIN_01815	folB	dihydroneopterin aldolase	COG:COG1539, COG:H, EC:4.1.2.25, GO:0004150, GO:0006760, RefSeq:WP_002289554.1, SO:0001217, UniParc:UPI0002B57172, UniRef:UniRef100_UPI0002B57172, UniRef:UniRef50_Q5HRN9, UniRef:UniRef90_Q8DUG0
contig_1	cds	390150	390950	-	CEEJIN_01820	folP	dihydropteroate synthase	EC:2.5.1.15, GO:0004156, GO:0009396, KEGG:K00796, SO:0001217, UniRef:UniRef50_P0C0G0, UniRef:UniRef90_A0A1L7LJT4
contig_1	cds	390960	391523	-	CEEJIN_01825	folE	GTP cyclohydrolase I FolE	COG:COG0302, COG:H, EC:3.5.4.16, GO:0003934, GO:0005525, GO:0006730, GO:0008270, GO:0035998, GO:0042559, GO:0046654, KEGG:K01495, RefSeq:WP_002262832.1, SO:0001217, UniParc:UPI000268AA0B, UniRef:UniRef100_Q8DUG2, UniRef:UniRef50_P19465, UniRef:UniRef90_Q8DUG2
contig_1	cds	391544	392821	-	CEEJIN_01830	folC	Folylpolyglutamate synthase/Dihydropteroate synthase	COG:COG0285, COG:H, RefSeq:WP_002262831.1, SO:0001217, UniParc:UPI00000E2FBB, UniRef:UniRef100_Q8DUG3, UniRef:UniRef50_Q1J6R2, UniRef:UniRef90_Q8DUG3
contig_1	cds	392990	393856	-	CEEJIN_01835	thrB	homoserine kinase	COG:COG0083, COG:E, EC:2.7.1.39, GO:0004413, GO:0005524, GO:0005737, GO:0009088, GO:0016310, KEGG:K00872, RefSeq:WP_002264309.1, SO:0001217, UniParc:UPI000268AA0A, UniRef:UniRef100_UPI000268AA0A, UniRef:UniRef50_Q8Y4A6, UniRef:UniRef90_Q8DUG4
contig_1	cds	393858	395144	-	CEEJIN_01840	thrA	Homoserine dehydrogenase	COG:COG0460, COG:E, RefSeq:WP_002274178.1, SO:0001217, UniParc:UPI0002B5EF5A, UniRef:UniRef100_UPI0002B5EF5A, UniRef:UniRef50_P52985, UniRef:UniRef90_Q8DUG5
contig_1	cds	395250	396149	+	CEEJIN_01845	cDA1	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family	COG:COG0726, COG:GM, RefSeq:WP_002289558.1, SO:0001217, UniParc:UPI0002B52C60, UniRef:UniRef100_UPI0002B52C60, UniRef:UniRef50_A0A380JKC0, UniRef:UniRef90_Q8DUG6
contig_1	cds	396741	397808	-	CEEJIN_01850	caiA	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	COG:COG1960, COG:I, RefSeq:WP_002262827.1, SO:0001217, UniParc:UPI00000E2FB7, UniRef:UniRef100_Q8DUG7, UniRef:UniRef50_Q5M547, UniRef:UniRef90_Q8DUG7
