# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_137	cds	4957	6624	-	EEMAJC_02240	yloV	putative kinase related to dihydroxyacetone kinase	COG:COG1461, COG:R, RefSeq:WP_002262763.1, SO:0001217, UniParc:UPI00000E2D76, UniRef:UniRef100_Q8DW46, UniRef:UniRef50_A0A0R2J0F5, UniRef:UniRef90_Q8DW46
contig_137	cds	6624	6989	-	EEMAJC_02245	yloU	Uncharacterized protein Spy1614	COG:COG1302, COG:S, RefSeq:WP_002262764.1, SO:0001217, UniParc:UPI00000E2D75, UniRef:UniRef100_A0A2J9QGD8, UniRef:UniRef50_Q5XA14, UniRef:UniRef90_Q5XA14
contig_137	cds	7374	7937	+	EEMAJC_02250	sTE14	Protein-S-isoprenylcysteine O-methyltransferase Ste14	COG:COG2020, COG:O, RefSeq:WP_002262765.1, SO:0001217, UniParc:UPI00000E2D74, UniRef:UniRef100_Q8DW48, UniRef:UniRef50_Q8DW48, UniRef:UniRef90_Q8DW48
contig_137	cds	8390	8548	+	EEMAJC_02255		lacticin 481 family lantibiotic	RefSeq:WP_002268660.1, SO:0001217, UniParc:UPI0000E866BE, UniRef:UniRef100_A0SXP9, UniRef:UniRef50_P36499, UniRef:UniRef90_A0SXP9
contig_138	cds	365	1720	-	EEMAJC_02260		Permease	SO:0001217, UniRef:UniRef50_Q8DWE4, UniRef:UniRef90_Q8DWE4
contig_138	cds	2334	3176	-	EEMAJC_02265	fghA	S-formylglutathione hydrolase	COG:COG0627, COG:V, EC:3.1.2.12, GO:0018738, GO:0046292, SO:0001217, UniRef:UniRef50_Q8X635, UniRef:UniRef90_A0A2J9QCW2
contig_138	cds	3187	4305	-	EEMAJC_02270	frmA	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	COG:C, COG:COG1062, GO:0004024, GO:0006113, GO:0009404, GO:0051903, SO:0001217, UniRef:UniRef50_P78870, UniRef:UniRef90_A0A2J9QBZ5
contig_138	cds	4763	4951	+	EEMAJC_02275	rpmB	50S ribosomal protein L28	COG:COG0227, COG:J, GO:0000311, GO:0003735, GO:0005840, GO:0006412, GO:0022625, GO:1990904, RefSeq:WP_002263485.1, SO:0001217, UniParc:UPI00000E2D17, UniRef:UniRef100_Q8DWE1, UniRef:UniRef50_Q82ZE4, UniRef:UniRef90_Q8DWE1
contig_138	cds	5004	6209	-	EEMAJC_02280	norM	Na+-driven multidrug efflux pump, DinF/NorM/MATE family	COG:COG0534, COG:V, SO:0001217, UniRef:UniRef50_A0A7U9MWZ2, UniRef:UniRef90_A0A1L7LGQ5
contig_139	cds	108	599	-	EEMAJC_02285	mnaT	L-amino acid N-acyltransferase MnaT	COG:COG1247, COG:E, SO:0001217, UniRef:UniRef50_Q8DU75, UniRef:UniRef90_Q8DU75
contig_139	cds	663	1151	-	EEMAJC_02290		Formyltetrahydrofolate synthetase	SO:0001217, UniRef:UniRef50_A0A8E0MCP3
contig_140	cds	77	1210	-	EEMAJC_02295	dnaJ	molecular chaperone DnaJ	COG:COG0484, COG:O, GO:0005524, GO:0005737, GO:0006260, GO:0006457, GO:0008270, GO:0009408, GO:0031072, GO:0051082, RefSeq:WP_002263418.1, SO:0001217, UniParc:UPI00000E2CF8, UniRef:UniRef100_Q8DWH2, UniRef:UniRef50_P95830, UniRef:UniRef90_Q8DWH2
contig_140	cds	1738	2124	-	EEMAJC_02300		hypothetical protein	
contig_141	cds	3392	3979	-	EEMAJC_02305	flgJ	Flagellum-specific peptidoglycan hydrolase FlgJ	COG:COG1705, COG:MN, RefSeq:WP_002263412.1, SO:0001217, UniParc:UPI00000E2CF6, UniRef:UniRef100_Q8DWH4, UniRef:UniRef50_A0A2X3VCT3, UniRef:UniRef90_Q9ZAT5
contig_141	cds	3983	4732	-	EEMAJC_02310	ldcB	LD-carboxypeptidase LdcB, LAS superfamily	COG:COG1876, COG:M, SO:0001217, UniRef:UniRef50_E8KXM4, UniRef:UniRef90_A0A0A8K896
contig_141	cds	4716	5426	-	EEMAJC_02315	phoE	Broad specificity phosphatase PhoE	COG:COG0406, COG:G, RefSeq:WP_002263410.1, SO:0001217, UniParc:UPI00000E2CF4, UniRef:UniRef100_A0A0A8K891, UniRef:UniRef50_D3HB60, UniRef:UniRef90_A0A0A8K891
contig_141	cds	5499	6836	-	EEMAJC_02320		UPF0210 protein SMU_73	COG:COG2848, COG:D, RefSeq:WP_002263409.1, SO:0001217, UniParc:UPI00000E2CF3, UniRef:UniRef100_Q8DWH7, UniRef:UniRef50_Q97ST4, UniRef:UniRef90_Q8DWH7
contig_141	cds	6856	7122	-	EEMAJC_02325	aCT	ACT domain-containing protein	COG:COG3830, COG:T, RefSeq:WP_002264687.1, SO:0001217, UniParc:UPI0001B054A7, UniRef:UniRef100_A0A2J9QBX3, UniRef:UniRef50_Q8DWH8, UniRef:UniRef90_Q8DWH8
contig_141	cds	7480	8781	-	EEMAJC_02330	norM	Na+-driven multidrug efflux pump, DinF/NorM/MATE family	COG:COG0534, COG:V, SO:0001217, UniRef:UniRef50_Q8E7T9, UniRef:UniRef90_Q8CWZ7
contig_141	cds	9238	10722	-	EEMAJC_02335	thrC	threonine synthase	COG:COG0498, COG:E, EC:4.2.3.1, GO:0004795, GO:0009088, RefSeq:WP_002285735.1, SO:0001217, UniParc:UPI000264ECEB, UniRef:UniRef100_UPI000264ECEB, UniRef:UniRef50_Q97KC0, UniRef:UniRef90_Q8DWH9
contig_142	cds	101	2305	+	EEMAJC_02340	nrdD	anaerobic ribonucleoside-triphosphate reductase	COG:COG1328, COG:F, EC:1.17.4.2, GO:0006260, GO:0008998, RefSeq:WP_002263793.1, SO:0001217, UniParc:UPI00000E332A, UniRef:UniRef100_Q8DRY2, UniRef:UniRef50_A0A4Q1KXP3, UniRef:UniRef90_Q8DRY2
contig_142	cds	2401	2532	+	EEMAJC_02345		30S ribosomal protein S10	RefSeq:WP_002262380.1, SO:0001217, UniParc:UPI00000E3329, UniRef:UniRef100_Q8DRY3, UniRef:UniRef50_Q8DRY3, UniRef:UniRef90_Q8DRY3
contig_142	cds	2566	3123	+	EEMAJC_02350		putative acetyltransferase	COG:COG3981, COG:R, RefSeq:WP_002271574.1, SO:0001217, UniParc:UPI000264EDF3, UniRef:UniRef100_UPI0002B57A69, UniRef:UniRef50_Q8DRY4, UniRef:UniRef90_Q8DRY4
contig_142	cds	3083	3688	+	EEMAJC_02355	nrdG	anaerobic ribonucleoside-triphosphate reductase activating protein	COG:COG0602, COG:H, GO:0009265, GO:0051353, GO:0051539, RefSeq:WP_002262378.1, SO:0001217, UniParc:UPI00000E3327, UniRef:UniRef100_A0A2J9QBK8, UniRef:UniRef50_A0A139Q679, UniRef:UniRef90_G5JWY3
contig_142	cds	3774	4502	-	EEMAJC_02360	yaaA	peroxide stress protein YaaA	RefSeq:WP_002302203.1, SO:0001217, UniParc:UPI0002B5E208, UniRef:UniRef100_UPI0002B5E208, UniRef:UniRef50_Q5M285, UniRef:UniRef90_Q8DRY6
contig_142	cds	4529	5323	-	EEMAJC_02365	zupT	zinc transporter ZupT	COG:COG0428, COG:P, GO:0005385, GO:0005886, GO:0046872, SO:0001217, UniRef:UniRef50_Q8DRY7, UniRef:UniRef90_Q8DRY7
contig_142	cds	5934	6893	+	EEMAJC_02370	wcaA	Glycosyltransferase involved in cell wall bisynthesis	COG:COG0463, COG:M, RefSeq:WP_002264558.1, SO:0001217, UniParc:UPI00000E3324, UniRef:UniRef100_Q8DRY8, UniRef:UniRef50_A0A0Z8SGU5, UniRef:UniRef90_Q8DRY8
contig_142	cds	6890	9814	+	EEMAJC_02375	yfhO	Uncharacterized membrane protein YfhO	COG:COG4485, COG:S, SO:0001217, UniRef:UniRef50_S3AFP6, UniRef:UniRef90_A0A2J9QBJ6
contig_142	cds	9849	10865	+	EEMAJC_02380	galE	UDP-glucose 4-epimerase GalE	COG:COG1087, COG:M, EC:5.1.3.2, GO:0003978, GO:0006012, RefSeq:WP_002281201.1, SO:0001217, UniParc:UPI0002B5656E, UniRef:UniRef100_UPI0002B591B9, UniRef:UniRef50_P55180, UniRef:UniRef90_A0A2J9QCE7
contig_143	cds	159	527	+	EEMAJC_02385	manO	Mannose operon ManO protein	COG:COG4687, COG:S, RefSeq:WP_002263350.1, SO:0001217, UniParc:UPI00000E32A2, UniRef:UniRef100_A0A2J9QCG6, UniRef:UniRef50_Q9S4L2, UniRef:UniRef90_A0A829BGQ6
contig_143	cds	764	1837	-	EEMAJC_02390	wecH	Surface polysaccharide O-acyltransferase WecH	COG:COG3274, COG:M, RefSeq:WP_002281321.1, SO:0001217, UniParc:UPI0002B5C964, UniRef:UniRef100_UPI0002B5C964, UniRef:UniRef50_Q8DSB8, UniRef:UniRef90_Q8DSB8
contig_143	cds	2361	3641	+	EEMAJC_02395	serS	serine--tRNA ligase	COG:COG0172, COG:J, EC:6.1.1.11, GO:0004828, GO:0005524, GO:0005737, GO:0006434, GO:0016260, GO:0016740, RefSeq:WP_002263348.1, SO:0001217, UniParc:UPI00000E32A4, UniRef:UniRef100_Q8DSB7, UniRef:UniRef50_Q8DSB7, UniRef:UniRef90_Q8DSB7
contig_144	cds	513	1421	+	EEMAJC_02400	ccmA	ABC-type multidrug transport system, ATPase component	COG:COG1131, COG:V, RefSeq:WP_002265500.1, SO:0001217, UniParc:UPI0002B57477, UniRef:UniRef100_UPI0002B57477, UniRef:UniRef50_A0A2T0FX00, UniRef:UniRef90_A0A2J9QEX1
contig_144	cds	1421	2161	+	EEMAJC_02405		Transporter, trans-membrane domain bacteriocin immunity protein	RefSeq:WP_002265501.1, SO:0001217, UniParc:UPI000264EFDA, UniRef:UniRef100_A0A829BNK4, UniRef:UniRef50_D0RWK1, UniRef:UniRef90_Q8DU10
contig_144	cds	2158	2886	+	EEMAJC_02410	efiE	putative lantabiotic-exporting membrane pepmease, EfiE/EfiG/ABC2 family	COG:COG4200, COG:V, SO:0001217, UniRef:UniRef50_D0RWK0, UniRef:UniRef90_UPI00031E827F
contig_144	cds	3013	4377	-	EEMAJC_02415		Uncharacterized conserved protein AF0170, contains SAB, hemerythrin HHE, and PAS domains	COG:COG2461, COG:R, SO:0001217, UniRef:UniRef50_S5R4N7, UniRef:UniRef90_Q8DU08
contig_144	cds	4377	4610	-	EEMAJC_02420		DUF1858 domain-containing protein	RefSeq:WP_002262193.1, SO:0001217, UniParc:UPI00000E3057, UniRef:UniRef100_A0A2J9QE21, UniRef:UniRef50_A0A0P0N712, UniRef:UniRef90_A0A1L7LJ05
contig_145	cds	177	944	-	EEMAJC_02425		Histidine protein kinase	SO:0001217, UniRef:UniRef50_Q8DTU7, UniRef:UniRef90_Q8DTU7
contig_145	cds	946	1650	-	EEMAJC_02430	deoD	purine-nucleoside phosphorylase	COG:COG0813, COG:F, EC:2.4.2.1, GO:0004731, GO:0043096, KEGG:K03784, RefSeq:WP_002263215.1, SO:0001217, UniParc:UPI0002B59DF4, UniRef:UniRef100_UPI0002B59DF4, UniRef:UniRef50_A5VHR2, UniRef:UniRef90_Q8DTU6
contig_145	cds	1850	2560	-	EEMAJC_02435	guaA1	GMP synthase, glutamine amidotransferase domain	COG:COG0518, COG:F, SO:0001217, UniRef:UniRef50_A0A380JH72, UniRef:UniRef90_Q8DTU5
contig_145	cds	2570	3379	-	EEMAJC_02440	xapA	purine-nucleoside phosphorylase	COG:COG0005, COG:F, EC:2.4.2.1, GO:0004731, GO:0009116, RefSeq:WP_002273316.1, SO:0001217, UniParc:UPI0002B5A3C7, UniRef:UniRef100_UPI0002B5A3C7, UniRef:UniRef50_A3CNA7, UniRef:UniRef90_Q8DTU4
contig_145	cds	3403	4197	-	EEMAJC_02445		alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A380JHK2, UniRef:UniRef90_UPI0002B5124A
contig_146	ncRNA	2079	2169	+	EEMAJC_02450	tracrRNA	Trans-activating crRNA	RFAM:RF02348, SO:0000655
contig_146	cds	2487	2729	-	EEMAJC_02455		hypothetical protein	
contig_147	cds	72	413	+	EEMAJC_02460		hypothetical protein	PFAM:PF00575.27, PFAM:PF13509.10
contig_147	cds	403	1143	+	EEMAJC_02465	sseB	SseB protein N-terminal domain-containing protein	RefSeq:WP_002265714.1, SO:0001217, UniParc:UPI0001B05399, UniRef:UniRef100_UPI0001B05399, UniRef:UniRef50_Q8DWB1, UniRef:UniRef90_Q8DWB1
contig_147	cds	1154	1771	+	EEMAJC_02470	cysE	serine O-acetyltransferase	COG:COG1045, COG:E, EC:2.3.1.30, GO:0006535, GO:0009001, SO:0001217, UniRef:UniRef50_A0A0C1HK44, UniRef:UniRef90_Q8DWB0
contig_148	cds	630	1637	-	EEMAJC_02475	hemE	Uroporphyrinogen-III decarboxylase HemE	COG:COG0407, COG:H, RefSeq:WP_002273174.1, SO:0001217, UniParc:UPI000264F162, UniRef:UniRef100_UPI000264F162, UniRef:UniRef50_Q8DUJ6, UniRef:UniRef90_Q8DUJ6
contig_148	cds	1895	2806	+	EEMAJC_02480	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_002271705.1, SO:0001217, UniParc:UPI0002B55A97, UniRef:UniRef100_A0A2J9QFH1, UniRef:UniRef50_F8HFP7, UniRef:UniRef90_Q8DUJ7
contig_148	cds	2953	3303	+	EEMAJC_02485		Uncharacterized membrane protein	COG:COG3759, COG:S, RefSeq:WP_002263648.1, SO:0001217, UniParc:UPI00000E2F99, UniRef:UniRef100_Q8DUJ8, UniRef:UniRef50_A0A1L7LJR2, UniRef:UniRef90_A0A1L7LJR2
contig_148	cds	3360	4598	-	EEMAJC_02490	baeS	Signal transduction histidine kinase	COG:COG0642, COG:T, SO:0001217, UniParc:UPI00000E2F98, UniRef:UniRef100_Q8DUJ9, UniRef:UniRef50_A0A9D8KJH9, UniRef:UniRef90_Q8DUJ9
contig_148	cds	4598	5284	-	EEMAJC_02495	ompR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	COG:COG0745, COG:TK, RefSeq:WP_002263646.1, SO:0001217, UniParc:UPI00000E2F97, UniRef:UniRef100_Q8DUK0, UniRef:UniRef50_A0A1H9G4G3, UniRef:UniRef90_Q8DUK0
contig_149	cds	92	1090	-	EEMAJC_02500	rfaB	Glycosyltransferase involved in cell wall bisynthesis	COG:COG0438, COG:M, SO:0001217, UniRef:UniRef50_A0A1C3SY78, UniRef:UniRef90_Q8DT09
contig_149	cds	1210	2670	-	EEMAJC_02505	amyA	alpha-amylase	COG:COG0366, COG:G, EC:3.2.1.1, GO:0004556, GO:0005975, RefSeq:WP_086616310.1, SO:0001217, UniParc:UPI000A3BA67F, UniRef:UniRef100_UPI000A3BA67F, UniRef:UniRef50_A0A380KXX7, UniRef:UniRef90_Q8DT08
contig_149	cds	2818	3819	-	EEMAJC_02510	ccpA	catabolite control protein A	COG:COG1609, COG:K, GO:0001228, GO:0003677, GO:0005975, GO:0006355, RefSeq:WP_002266631.1, SO:0001217, UniParc:UPI0002B5F16F, UniRef:UniRef100_UPI0002B5F16F, UniRef:UniRef50_O07329, UniRef:UniRef90_O07329
contig_149	cds	3982	5061	+	EEMAJC_02515	pepP	Xaa-Pro aminopeptidase	COG:COG0006, COG:E, SO:0001217, UniRef:UniRef50_A0A0E1EM11, UniRef:UniRef90_Q8DT07
contig_151	cds	12	479	+	EEMAJC_02520		UvrABC system protein B	SO:0001217, UniRef:UniRef50_A0A847J4P9
contig_151	cds	1443	2327	+	EEMAJC_02525	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_002273206.1, SO:0001217, UniParc:UPI0002B56488, UniRef:UniRef100_UPI0002B4FB51, UniRef:UniRef50_Q8DUT3, UniRef:UniRef90_Q8DUT3
contig_153	cds	37	879	+	EEMAJC_02530		hypothetical protein	PFAM:PF13507.10
contig_154	cds	615	1193	+	EEMAJC_02535		RelA/SpoT domain-containing protein	RefSeq:WP_002265054.1, SO:0001217, UniParc:UPI000264EF51, UniRef:UniRef100_A0A829BP51, UniRef:UniRef50_Q8DTW4, UniRef:UniRef90_A0A829BP51
contig_155	cds	10	585	+	EEMAJC_02540	gsiA	Glutathione import ATP-binding protein GsiA	SO:0001217, UniRef:UniRef50_A0A380P716
contig_155	cds	578	1504	+	EEMAJC_02545	oppF	Oligopeptide transport ATP-binding protein OppF	COG:COG1123, COG:O, GO:0005524, GO:0005886, GO:0015031, GO:0015833, GO:0016887, GO:0022857, RefSeq:WP_002267002.1, SO:0001217, UniParc:UPI0001B057D2, UniRef:UniRef100_A0A2J9QGD7, UniRef:UniRef50_A2RI78, UniRef:UniRef90_P72479
contig_155	cds	2161	2763	+	EEMAJC_02550	fMR2	Fatty acid repression mutant protein (putative oxidoreductase)	COG:COG3560, COG:R, KEGG:K07078, RefSeq:WP_002279522.1, SO:0001217, UniParc:UPI0002B4EFE3, UniRef:UniRef100_A0A829BT09, UniRef:UniRef50_Q8DW21, UniRef:UniRef90_Q8DW21
contig_156	cds	49	207	+	EEMAJC_02555	ftsE	Cell division ATP-binding protein FtsE	SO:0001217, UniRef:UniRef50_A0A0G0D2H0
contig_156	cds	191	1135	+	EEMAJC_02560	ftsX	permease-like cell division protein FtsX	COG:COG2177, COG:D, GO:0016020, SO:0001217, UniRef:UniRef50_Q04LE4, UniRef:UniRef90_A0A1L7LIP0
contig_156	cds	1259	1897	-	EEMAJC_02565	gloB	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	COG:COG0491, COG:R, RefSeq:WP_002275470.1, SO:0001217, UniParc:UPI0002B52BD7, UniRef:UniRef100_UPI0002B52BD7, UniRef:UniRef50_A0A150NPC9, UniRef:UniRef90_Q8DTL2
contig_156	cds	2022	2786	+	EEMAJC_02570	fabG	(S)-acetoin forming diacetyl reductase	COG:COG1028, COG:I, EC:1.1.1.304, GO:0019152, GO:0045150, SO:0001217, UniRef:UniRef50_A0A0D1M0G4, UniRef:UniRef90_Q8DTL3
contig_156	cds	2730	2870	-	EEMAJC_02575		hypothetical protein	
contig_156	cds	2930	4108	+	EEMAJC_02580	accC	Biotin carboxylase	COG:COG0439, COG:I, SO:0001217, UniRef:UniRef50_A0A0F5EXW4, UniRef:UniRef90_Q8DTL4
contig_157	cds	122	571	+	EEMAJC_02585		Dihydroorotate dehydrogenase electron transfer subunit	SO:0001217, UniRef:UniRef50_A0A0Z8HR60
contig_157	cds	581	1510	+	EEMAJC_02590	pyrD	dihydroorotate dehydrogenase	COG:COG0167, COG:F, EC:1.3.1.14, GO:0004152, GO:0006221, RefSeq:WP_002264104.1, SO:0001217, UniParc:UPI0001B05592, UniRef:UniRef100_UPI0001B05592, UniRef:UniRef50_P54322, UniRef:UniRef90_Q8DTV0
contig_157	cds	1503	2195	+	EEMAJC_02595	pyrF	orotidine-5'-phosphate decarboxylase	COG:COG0284, COG:F, EC:4.1.1.23, GO:0004590, GO:0006207, GO:0044205, SO:0001217, UniRef:UniRef50_Q8DTV1, UniRef:UniRef90_Q8DTV1
contig_157	cds	2296	2925	+	EEMAJC_02600	pyrE	Orotate phosphoribosyltransferase	COG:COG0461, COG:F, EC:2.4.2.10, GO:0000287, GO:0004588, GO:0044205, RefSeq:WP_002263221.1, SO:0001217, UniParc:UPI00000E308E, UniRef:UniRef100_Q8DTV2, UniRef:UniRef50_P0CB78, UniRef:UniRef90_Q8DTV2
contig_157	cds	3143	3643	+	EEMAJC_02605	pEBP	Uncharacterized conserved protein, phosphatidylethanolamine-binding protein (PEBP) family	COG:COG1881, COG:R, RefSeq:WP_002265064.1, SO:0001217, UniParc:UPI0001B05595, UniRef:UniRef100_A0A2J9QDY7, UniRef:UniRef50_A0A380KLS9, UniRef:UniRef90_Q8DTV3
contig_157	cds	3771	4157	+	EEMAJC_02610	mmcQ	putative DNA-binding protein with ‘double-wing’ structural motif, MmcQ/YjbR family	COG:COG2315, COG:K, SO:0001217, UniRef:UniRef50_U2KN92, UniRef:UniRef90_A0A2J9QDX3
contig_157	cds	4217	5659	+	EEMAJC_02615	gatA	amidase	COG:COG0154, COG:J, EC:3.5.1.4, SO:0001217, UniRef:UniRef50_A0A0Z8E6P7, UniRef:UniRef90_Q8DTV5
contig_158	cds	213	2372	-	EEMAJC_02620	nrdE	class 1b ribonucleoside-diphosphate reductase subunit alpha	COG:COG0209, COG:F, EC:1.17.4.1, GO:0004748, GO:0005524, GO:0006260, RefSeq:WP_049473454.1, SO:0001217, UniParc:UPI00066EA62A, UniRef:UniRef100_UPI00066EA62A, UniRef:UniRef50_A0A7V6HL87, UniRef:UniRef90_Q8DV42
contig_158	cds	2572	2796	-	EEMAJC_02625	nrdH	Glutaredoxin	COG:COG0695, COG:O, RefSeq:WP_002277921.1, SO:0001217, UniParc:UPI0001B05528, UniRef:UniRef100_A0A829BPK0, UniRef:UniRef50_J1GT71, UniRef:UniRef90_Q8DV41
contig_158	cds	3052	5718	+	EEMAJC_02630	acnA	aconitate hydratase AcnA	COG:C, COG:COG1048, EC:4.2.1.3, GO:0003729, GO:0003730, GO:0003994, GO:0006099, GO:0019679, GO:0046872, GO:0047456, GO:0047780, GO:0051539, KEGG:K01681, SO:0001217, UniRef:UniRef50_Q59938, UniRef:UniRef90_Q59938
contig_158	cds	5723	6841	+	EEMAJC_02635	citZ	citrate synthase	COG:C, COG:COG0372, EC:2.3.3.16, GO:0005737, GO:0006099, GO:0036440, KEGG:K01647, RefSeq:WP_002261870.1, SO:0001217, UniParc:UPI0000127A33, UniRef:UniRef100_Q59939, UniRef:UniRef50_Q59939, UniRef:UniRef90_Q59939
contig_158	cds	6843	8024	+	EEMAJC_02640	icd	NADP-dependent isocitrate dehydrogenase	COG:C, COG:COG0538, EC:1.1.1.42, GO:0000287, GO:0004450, GO:0006097, GO:0006099, GO:0051287, KEGG:K00031, SO:0001217, UniRef:UniRef50_P39126, UniRef:UniRef90_Q59940
contig_159	cds	131	1180	-	EEMAJC_02645	tdh	Threonine dehydrogenase or related Zn-dependent dehydrogenase	COG:COG1063, COG:ER, SO:0001217, UniRef:UniRef50_A0A380L164, UniRef:UniRef90_Q8DSD3
contig_159	cds	1278	1592	-	EEMAJC_02650	trxA	thioredoxin	COG:COG3118, COG:O, GO:0005737, GO:0015036, RefSeq:WP_002263363.1, SO:0001217, UniParc:UPI00000E3295, UniRef:UniRef100_A0A2J9QDC2, UniRef:UniRef50_A0A0B7LQ67, UniRef:UniRef90_A0A2J9QDC2
contig_159	cds	1667	3484	-	EEMAJC_02655	mutS2	Recombination inhibitory protein MutS2	SO:0001217, UniRef:UniRef50_A0A139PBI9
contig_160	cds	168	680	+	EEMAJC_02660		HXXEE domain-containing protein	SO:0001217, UniRef:UniRef50_Q8DVZ9, UniRef:UniRef90_Q8DVZ9
contig_160	cds	722	1207	+	EEMAJC_02665	lytT	DNA-binding response regulator, LytR/AlgR family	COG:COG3279, COG:KT, SO:0001217, UniRef:UniRef50_Q8DVZ8, UniRef:UniRef90_Q8DVZ8
contig_160	cds	1207	1590	+	EEMAJC_02670		Integral membrane protein	RefSeq:WP_002276064.1, SO:0001217, UniParc:UPI0002B5F316, UniRef:UniRef100_UPI0002B5F316, UniRef:UniRef50_A0A2X3W3I5, UniRef:UniRef90_A0A1L7LLL2
contig_160	cds	1608	2582	+	EEMAJC_02675	panE	Ketopantoate reductase	COG:COG1893, COG:H, SO:0001217, UniRef:UniRef50_F2V153, UniRef:UniRef90_A0A1L7LLR8
contig_161	cds	782	1747	-	EEMAJC_02680	fabK	enoyl-[acyl-carrier-protein] reductase FabK	COG:COG2070, COG:R, EC:1.3.1.9, GO:0018580, KEGG:K02371, RefSeq:WP_002276623.1, SO:0001217, UniParc:UPI0002B552F4, UniRef:UniRef100_UPI0002B552F4, UniRef:UniRef50_Q9FBC5, UniRef:UniRef90_G5JY50
contig_161	cds	1850	2074	-	EEMAJC_02685	acpP	Acyl carrier protein	COG:COG0236, COG:I, RefSeq:WP_002262533.1, SO:0001217, UniParc:UPI00000E3230, UniRef:UniRef100_A0A2J9QDL1, UniRef:UniRef50_A0A2X3VI43, UniRef:UniRef90_A0A2X3VI43
contig_161	cds	2135	2476	-	EEMAJC_02690		hypothetical protein	PFAM:PF08541.14
contig_162	cds	27	551	+	EEMAJC_02695		hypothetical protein	
contig_162	cds	613	1599	-	EEMAJC_02700	ldh	L-lactate dehydrogenase	COG:C, COG:COG0039, EC:1.1.1.27, GO:0004459, GO:0005737, GO:0006096, KEGG:K00016, RefSeq:WP_002262228.1, SO:0001217, UniParc:UPI000012E345, UniRef:UniRef100_P26283, UniRef:UniRef50_P00343, UniRef:UniRef90_P26283
contig_162	cds	1785	3383	+	EEMAJC_02705	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, SO:0001217, UniRef:UniRef50_A0A7X7H3G5, UniRef:UniRef90_UPI001FEE08C9
contig_162	cds	3483	3890	-	EEMAJC_02710	fadM	Acyl-CoA thioesterase FadM	COG:COG0824, COG:I, RefSeq:WP_002264782.1, SO:0001217, UniParc:UPI00000E2F35, UniRef:UniRef100_A0A2J9QEY6, UniRef:UniRef50_S1QYH6, UniRef:UniRef90_A0A2J9QEY6
contig_162	cds	3924	4301	-	EEMAJC_02715		hypothetical protein	SO:0001217, UniRef:UniRef50_J3AIW8, UniRef:UniRef90_A0A2J9QF05
contig_162	cds	4388	4777	-	EEMAJC_02720	paaI	Acyl-CoA thioesterase PaaI, contains HGG motif	COG:COG2050, COG:Q, SO:0001217, UniRef:UniRef50_A0A4U9IAF6, UniRef:UniRef90_J3JP94
contig_162	cds	5050	5406	-	EEMAJC_02725		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A090JLT7
contig_162	cds	6040	6675	-	EEMAJC_02730		Protease	RefSeq:WP_168753058.1, SO:0001217, UniParc:UPI001455B96F, UniRef:UniRef100_UPI001455B96F, UniRef:UniRef50_Q8DUV3, UniRef:UniRef90_Q8DUV3
contig_163	cds	4	414	+	EEMAJC_02735		hypothetical protein	
contig_163	cds	644	1333	+	EEMAJC_02740	gntR	DNA-binding transcriptional regulator, GntR family	COG:COG1802, COG:K, RefSeq:WP_002269136.1, SO:0001217, UniParc:UPI0001B056A9, UniRef:UniRef100_A0A829BFB1, UniRef:UniRef50_A0A242AWZ9, UniRef:UniRef90_Q8DUC8
contig_163	cds	1339	2229	+	EEMAJC_02745	citG	putative 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase	COG:COG1767, COG:H, EC:2.4.2.52, GO:0005524, GO:0016310, GO:0046917, RefSeq:WP_002265082.1, SO:0001217, UniParc:UPI0001B056AA, UniRef:UniRef100_A0A829BIH5, UniRef:UniRef50_Q8DUC9, UniRef:UniRef90_Q8DUC9
contig_163	cds	2405	3454	+	EEMAJC_02750	citC	[citrate (pro-3S)-lyase] ligase	COG:C, COG:COG3053, EC:6.2.1.22, GO:0006101, GO:0008771, KEGG:K01910, SO:0001217, UniRef:UniRef50_Q8VUG8, UniRef:UniRef90_Q8VUG8
contig_163	cds	3605	4558	-	EEMAJC_02755	baeS	Signal transduction histidine kinase	COG:COG0642, COG:T, EC:2.7.13.3, KEGG:K19081, SO:0001217, UniRef:UniRef50_A0A380KNK0, UniRef:UniRef90_Q8VUG9
